Source,topic_int,labels_layer,topic_names
Reg Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,46,46_det_er_der_en,46_det_er_der_en
Reg Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Reg Media,40,40_fund_energi_rsted_receiv,40_fund_energi_rsted_receiv
Reg Media,46,46_det_er_der_en,46_det_er_der_en
Reg Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Reg Media,19,19_island_energi_sea_det,19_island_energi_sea_det
Reg Media,10,10_energi_island_agreement_dkk,10_energi_island_agreement_dkk
Reg Media,6,6_bornholm_energi_jacob_mayor,6_bornholm_energi_jacob_mayor
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,34,34_municip_tax_case_bornholm,34_municip_tax_case_bornholm
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Reg Media,13,13_bornholm_labor_compani_busi,13_bornholm_labor_compani_busi
Reg Media,35,35_water_wind_nordsen_af,35_water_wind_nordsen_af
Reg Media,19,19_island_energi_sea_det,19_island_energi_sea_det
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,-1,Noise,Noise
Reg Media,9,9_bornholm_museum_archaeologist_municip,9_bornholm_museum_archaeologist_municip
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,27,27_bornholm_say_energi_visual,27_bornholm_say_energi_visual
Reg Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Reg Media,13,13_bornholm_labor_compani_busi,13_bornholm_labor_compani_busi
Reg Media,28,28_til_og_danmark_sweco,28_til_og_danmark_sweco
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Reg Media,27,27_bornholm_say_energi_visual,27_bornholm_say_energi_visual
Reg Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,6,6_bornholm_energi_jacob_mayor,6_bornholm_energi_jacob_mayor
Reg Media,33,33_vi_er_det_og,33_vi_er_det_og
Reg Media,13,13_bornholm_labor_compani_busi,13_bornholm_labor_compani_busi
Reg Media,10,10_energi_island_agreement_dkk,10_energi_island_agreement_dkk
Reg Media,40,40_fund_energi_rsted_receiv,40_fund_energi_rsted_receiv
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Reg Media,5,5_jeg_municip_bornholm_og,5_jeg_municip_bornholm_og
Reg Media,6,6_bornholm_energi_jacob_mayor,6_bornholm_energi_jacob_mayor
Reg Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Reg Media,-1,Noise,Noise
Reg Media,40,40_fund_energi_rsted_receiv,40_fund_energi_rsted_receiv
Reg Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Reg Media,27,27_bornholm_say_energi_visual,27_bornholm_say_energi_visual
Reg Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Reg Media,43,43_co2_climat_2030_bioga,43_co2_climat_2030_bioga
Reg Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Reg Media,19,19_island_energi_sea_det,19_island_energi_sea_det
Reg Media,6,6_bornholm_energi_jacob_mayor,6_bornholm_energi_jacob_mayor
Reg Media,13,13_bornholm_labor_compani_busi,13_bornholm_labor_compani_busi
Reg Media,-1,Noise,Noise
Reg Media,-1,Noise,Noise
Reg Media,-1,Noise,Noise
Reg Media,5,5_jeg_municip_bornholm_og,5_jeg_municip_bornholm_og
Reg Media,23,23_busi_bornholm_park_municip,23_busi_bornholm_park_municip
Reg Media,40,40_fund_energi_rsted_receiv,40_fund_energi_rsted_receiv
Reg Media,19,19_island_energi_sea_det,19_island_energi_sea_det
Reg Media,5,5_jeg_municip_bornholm_og,5_jeg_municip_bornholm_og
Reg Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Reg Media,40,40_fund_energi_rsted_receiv,40_fund_energi_rsted_receiv
Reg Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Reg Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Reg Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Reg Media,10,10_energi_island_agreement_dkk,10_energi_island_agreement_dkk
Reg Media,22,22_budget_save_municip_million,22_budget_save_municip_million
Reg Media,41,41_af_en_og_regeringsgrundlaget,41_af_en_og_regeringsgrundlaget
Reg Media,19,19_island_energi_sea_det,19_island_energi_sea_det
Reg Media,-1,Noise,Noise
Reg Media,43,43_co2_climat_2030_bioga,43_co2_climat_2030_bioga
Reg Media,9,9_bornholm_museum_archaeologist_municip,9_bornholm_museum_archaeologist_municip
Reg Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Reg Media,-1,Noise,Noise
Reg Media,5,5_jeg_municip_bornholm_og,5_jeg_municip_bornholm_og
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,-1,Noise,Noise
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,32,32_til_og_sweco_danmark,32_til_og_sweco_danmark
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Sci Media,-1,Noise,Noise
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,-1,Noise,Noise
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,32,32_til_og_sweco_danmark,32_til_og_sweco_danmark
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,-1,Noise,Noise
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,-1,Noise,Noise
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,35,35_water_wind_nordsen_af,35_water_wind_nordsen_af
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,31,31_wind_system_energi_dn,31_wind_system_energi_dn
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,36,36_af_cour_la_hydrogen,36_af_cour_la_hydrogen
Sci Media,28,28_til_og_danmark_sweco,28_til_og_danmark_sweco
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Sci Media,31,31_wind_system_energi_dn,31_wind_system_energi_dn
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,31,31_wind_system_energi_dn,31_wind_system_energi_dn
Sci Media,-1,Noise,Noise
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,0,0_bornholm_er_og_energi,0_bornholm_er_og_energi
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,-1,Noise,Noise
Sci Media,1,1_bornholm_island_energi_busi,1_bornholm_island_energi_busi
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,-1,Noise,Noise
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,32,32_til_og_sweco_danmark,32_til_og_sweco_danmark
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,28,28_til_og_danmark_sweco,28_til_og_danmark_sweco
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,10,10_energi_island_agreement_dkk,10_energi_island_agreement_dkk
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,28,28_til_og_danmark_sweco,28_til_og_danmark_sweco
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,25,25_price_energinet_electr_island,25_price_energinet_electr_island
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,20,20_heat_energi_bornholm_hydrogen,20_heat_energi_bornholm_hydrogen
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,-1,Noise,Noise
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,14,14_hydrogen_wind_product_methanol,14_hydrogen_wind_product_methanol
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,-1,Noise,Noise
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,35,35_water_wind_nordsen_af,35_water_wind_nordsen_af
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,8,8_grid_offshor_wind_transmiss,8_grid_offshor_wind_transmiss
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,39,39_hydrogen_rvv_heat_wind,39_hydrogen_rvv_heat_wind
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,30,30_microgrid_system_oper_power,30_microgrid_system_oper_power
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,-1,Noise,Noise
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,32,32_til_og_sweco_danmark,32_til_og_sweco_danmark
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,32,32_til_og_sweco_danmark,32_til_og_sweco_danmark
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,7,7_wind_electr_turbin_offshor,7_wind_electr_turbin_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,45,45_materi_power_electr_kjeld,45_materi_power_electr_kjeld
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,31,31_wind_system_energi_dn,31_wind_system_energi_dn
Sci Media,17,17_wind_offshor_hydrogen_project,17_wind_offshor_hydrogen_project
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,26,26_transmiss_grid_offshor_system,26_transmiss_grid_offshor_system
Sci Media,18,18_energi_island_project_nuclear,18_energi_island_project_nuclear
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,31,31_wind_system_energi_dn,31_wind_system_energi_dn
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,44,44_poland_greenlab_energi_sweden,44_poland_greenlab_energi_sweden
Sci Media,16,16_energi_agreement_wind_heat,16_energi_agreement_wind_heat
Sci Media,11,11_control_grid_frequenc_wave,11_control_grid_frequenc_wave
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,12,12_grid_offshor_hvdc_convert,12_grid_offshor_hvdc_convert
Sci Media,15,15_grid_offshor_system_power,15_grid_offshor_system_power
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,42,42_project_energi_island_bornholm,42_project_energi_island_bornholm
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,38,38_control_hvdc_grid_offshor,38_control_hvdc_grid_offshor
Sci Media,21,21_cool_server_data_grid,21_cool_server_data_grid
Sci Media,4,4_grid_offshor_power_system,4_grid_offshor_power_system
Sci Media,-1,Noise,Noise
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
Sci Media,3,3_control_grid_convert_hvdc,3_control_grid_convert_hvdc
Sci Media,29,29_color_nuclear_wind_energi,29_color_nuclear_wind_energi
Sci Media,24,24_grid_offshor_frequenc_european,24_grid_offshor_frequenc_european
Sci Media,2,2_system_power_offshor_wind,2_system_power_offshor_wind
