Source,topic_int,labels_layer,topic_names
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,32,32_energi_green_compani_island,32_energi_green_compani_island
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,41,41_bornholm_energi_island_project,41_bornholm_energi_island_project
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,31,31_energinet_plant_land_area,31_energinet_plant_land_area
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,19,19_bornholm_island_energi_need,19_bornholm_island_energi_need
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,19,19_bornholm_island_energi_need,19_bornholm_island_energi_need
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,32,32_energi_green_compani_island,32_energi_green_compani_island
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,13,13_det_er_og_der,13_det_er_og_der
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
