topic_int,topic_names,labels_layer,Source
5,north sea,5: north sea,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
6,wind farm,6: wind farm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
5,north sea,5: north sea,Pro Media
2,wind turbin,2: wind turbin,Pro Media
6,wind farm,6: wind farm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
6,wind farm,6: wind farm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
4,energiø bornholm,4: energiø bornholm,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
5,north sea,5: north sea,Pro Media
5,north sea,5: north sea,Pro Media
5,north sea,5: north sea,Pro Media
3,offshor grid,3: offshor grid,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
2,wind turbin,2: wind turbin,Pro Media
2,wind turbin,2: wind turbin,Pro Media
5,north sea,5: north sea,Pro Media
5,north sea,5: north sea,Pro Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
7,renew energi,7: renew energi,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
3,offshor grid,3: offshor grid,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
5,north sea,5: north sea,Reg Media
2,wind turbin,2: wind turbin,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
2,wind turbin,2: wind turbin,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
5,north sea,5: north sea,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
0,energi island,0: energi island,Reg Media
8,municip council,8: municip council,Reg Media
8,municip council,8: municip council,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
8,municip council,8: municip council,Reg Media
6,wind farm,6: wind farm,Reg Media
5,north sea,5: north sea,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
6,wind farm,6: wind farm,Reg Media
0,energi island,0: energi island,Reg Media
6,wind farm,6: wind farm,Reg Media
2,wind turbin,2: wind turbin,Reg Media
0,energi island,0: energi island,Reg Media
4,energiø bornholm,4: energiø bornholm,Reg Media
