Source,topic_int,labels_layer,topic_names
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,1,1_island_gw_energi_wind,1_island_gw_energi_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,-1,Noise,Noise
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,-1,Noise,Noise
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,-1,Noise,Noise
Sci Media,-1,Noise,Noise
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,1,1_island_gw_energi_wind,1_island_gw_energi_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,29,29_energi_island_wind_project,29_energi_island_wind_project
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,23,23_bornholm_municip_tax_nuclear,23_bornholm_municip_tax_nuclear
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,10,10_bornholm_municip_heat_need,10_bornholm_municip_heat_need
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,-1,Noise,Noise
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,14,14_bornholm_wind_energi_offshor,14_bornholm_wind_energi_offshor
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,-1,Noise,Noise
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,-1,Noise,Noise
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,34,34_energi_system_renew_integr,34_energi_system_renew_integr
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,-1,Noise,Noise
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,-1,Noise,Noise
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,9,9_convert_control_stabil_grid,9_convert_control_stabil_grid
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,27,27_microgrid_control_system_stabil,27_microgrid_control_system_stabil
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,11,11_bornholm_green_harbor_energi,11_bornholm_green_harbor_energi
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,42,42_microgrid_renew_system_sourc,42_microgrid_renew_system_sourc
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,17,17_energi_heat_island_system,17_energi_heat_island_system
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,41,41_renew_system_energi_storag,41_renew_system_energi_storag
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,15,15_grid_control_offshor_power,15_grid_control_offshor_power
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,37,37_system_carbon_energi_oper,37_system_carbon_energi_oper
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,8,8_grid_offshor_power_wind,8_grid_offshor_power_wind
Sci Media,16,16_grid_power_offshor_control,16_grid_power_offshor_control
Sci Media,31,31_system_power_control_mode,31_system_power_control_mode
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,2,2_hvdc_grid_control_system,2_hvdc_grid_control_system
Sci Media,12,12_grid_transmiss_offshor_harmon,12_grid_transmiss_offshor_harmon
Sci Media,7,7_grid_offshor_wind_transmiss,7_grid_offshor_wind_transmiss
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,39,39_control_convert_system_imped,39_control_convert_system_imped
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
Sci Media,4,4_og_er_til_det,4_og_er_til_det
Sci Media,3,3_offshor_grid_legal_wind,3_offshor_grid_legal_wind
