Date,Title,Outlet,Content
2022-02-05 00:00:00,Stort millionbeløb til grønt fyrtårnsprojekt,Bornholms Tidende,"27 million Danish Business Promotion Board gives dream national center utilization green energy offshore wind turbines , planned location old power plant Rønne , push right direction . Bornholm takes first , big step road founding center green energy . new , broad consortium number public private actors behind commercial fire tower Bornholm received DKK 27.2 million Danish Business Promotion Board . Along work Center Green Energy , number main activities commercial lighthouse Bornholm must started , goal contribute Denmark 's green transition time create growth jobs Bornholm , according press release . Mayor Jakob Trøst ( K ) excited lighthouse project `` open large business opportunities Bornholm '' . - must take advantage status Energiø unique location Baltic Sea close upcoming offshore wind farms play significant role Denmark 's green transition . short long term , lighthouse project contains activities give companies opportunities generate revenue jobs . work starts preparing roadmap implementation Bornholm Baltic Sea Center offshore wind energy , says according press release . lighthouse project includes number major main activities many smaller projects rolled 2022 2023 . striking National Center Utilization Green Energy offshore wind turbines , planned location old power plant Rønne . ambition center must national international hub green energy draw actors , activities investments green energy Bornholm . Among projects Bornholm Commercial Lighthouse , realized funds Danish Business Promotional Board : ? Realization Energiø Bornholm focus business opportunities Bornholm center Baltic Sea offshore wind energy. ? Bornholm Baltic Sea Green Transport Hub . Preliminary study , , among things , illustrates possibility Power2X pilot system Bornholm. ? development Bornholm test island , local , national international players develop future energy technology solutions. ? Residential College students researchers DTU , universities educational institutions develop share knowledge. ? Establishment data platform enables collection , storage sharing relevant measurement data . Commercial Lighthouse Bornholm new consortium consists private companies Siemens Gamesa , Ørsted , Haldor Topsøe , Skovgaard Invest Danfoss well number public actors , clusters knowledge institutions : Bornholm Regional Municipality , DTU , Rønne Harbor , Bornholm Energy Supply , Local Business House branch clusters Marlog , Digital Lead Energy Cluster Denmark . Bornholm Region Municipality leads consortium ."
2022-02-08 00:00:00,Jens Hjul-Nielsen vil i bestyrelse,Bornholms Tidende,"Director BOFA , Jens Hjul-Nielsen , writes press release running board elections Trefor El-Net East . Jens Hjul-Nielsen director BOFA since April 1 , 2013 , , Nebenges , part board directors Trefor . work board , work make electricity grid support green transition , writes press release . - need net gives way new heat pumps electric car charging new green initiatives , fortunately expect coming years . electricity infrastructure natural part Bornholm Energiø support development , writes Jens Hjul-Nielsen press release . originally educated cand . scient . pole . University Copenhagen later trained specialty supply sector . Jens Hjul-Nielsen completed Master Studies ( MST ) Sustainability Leadership Cambridge University ."
2022-02-09 00:00:00,Erhvervsfyrtårn Bornholm: Der er brug for mere end 27 millioner,Bornholms Tidende,"DKK 27 million start , funds needed consortium behind commercial fireplace Bornholm fully line original plan . Bornholm received DKK 27 million National Center Green Energy , Energiøen , Bunkerhub , Power-to-X Bornholm test island-and . 27 million enough . consortium behind application establish new commercial lighthouse Bornholm received money , also ones need spend money relatively quickly . Mads Boss , specialist consultant Bornholm 's Regional Municipality , together , among others , Bornholm 's Energy Supply DTU responsible application funds , says consortium must reported funds received June 30 , 2023 , short time . Therefore , money must prioritized important right . - n't much time . Therefore , money must spent building foundations future . 's us spend lot resources developing setup National Center Green Energy underlying activities , expect happen June 30 , 2023 . funds pool spent new national center green energy particular , get center gather attract large small businesses green energy , students , research development future , says Mads Boss . 27 million come Danish Business Promotion Board , total DKK 595 million eight different projects . Danish Business Promotion Board secretariat Danish Business Authority . One tasks prepare local nationwide programs offer projects , says website . Funen received DKK 108.5 million 595 . Bornholm 's project received smallest part cake . Waiting recommendations application states get funds , Business Lighthouse Bornholm work following : ? Realization Energiø Bornholm focus business opportunities Bornholm center Baltic Sea offshore wind energy . Bornholm Baltic Sea Green Transport Hub . Preliminary study , , among things , illustrates possibility Power2X pilot system Bornholm . development Bornholm test island , local , national international players develop future energy technology solutions . Residential College students researchers DTU , universities educational institutions develop share knowledge . Establishment data platform enables collection , storage sharing relevant measurement data . However , 27 million may . far , consortium behind application , received amount receive know , exactly prioritize . true quite choose manage 27 million kroner . Therefore , commercial lighthouse Bornholm waiting recommendations Danish Business Promotion Board . - process , received commitments Danish Erhervs Promotion Board funds . amount told . expect create framework project deported , says Mads Boss . Money wage crowns Mads Boss expects large parts amount used wage crowns first place . Analyzes lot work must done towards establishing center green energy Bornholm . Generally , much work , business Bornholm , originates National Center Green Energy . Working energy island , test island transport hub must things part new center . addition , wage crowns must used study investigate possibility Power-tox system . study completed June 30 , 2023 , DKK 27 million must reported Danish Business Promotion Board . - many wage crowns establishing developing center . soon established , need find get , says Mads Boss . last quarter 2022 , opportunity apply funds , Mads Boss hopes consortium get money projects application money go war first place . Upcoming new rounds possibility fundraisers provide opportunity reach goals ambitions behind application , commercial fire tower Bornholm sent time . application built total package , therefore difficult exclude parts application project prioritize needs done first . far , waiting Danish Business Promotion Board return think good idea start . - One basic things built application well connected . difficult find prioritize push seek funding later . Completely taking something application hard imagine , says Mads Boss . Commercial Lighthouse Bornholm new consortium consists private companies Siemens Gamesa , Ørsted , Haldor Topsøe , Skovgaard Invest Danfoss well number public actors , clusters knowledge institutions : Bornholm Regional Municipality , DTU , Rønne Harbor , Bornholm Energi Supply , Offshore Center Bornholm , Local Business House branch well clusters Marlog , Digital Lead Energy Cluster Denmark . Bornholm Region Municipality leads consortium . money spent green energy future Bornholm"
2022-02-15 00:00:00,Kæmpe store havvindmøller vil ødelægge vores kystnære miljø,Bornholms Tidende,"Bornholm politicians need think carefully get balance sustainability energy island . battle green transition full swing plans made decisions made change Bornholm next 50-100 years . government , together parliamentary parties , decided two offshore wind farms built south Bornholm called Bornholm II . Folketing decided see without asking Bornholmers . public debate Energy Island , opinion municipal elections , one could vote politicians according attitude . totally want consider Bornholm Self-Government energy-island lap . Dan Jørgensen claims strong forces Bornholm pushing get started offshore wind turbine projects . know strong powers , know many Bornholmers development size project everything informed time . think many gigawatts established Bornholm total ? affects close wind turbines coast size land plant , etc . land plant filling 90 hectares , corresponds area ​​more half Aakirkeby ! need know power-to-X system look ? Ekstra Bladet could read suggestions location nuclear power plants . needed build , suggested near Powet-to-X system . mean look forward getting nuclear power Bornholm well ? certainly hope . point questions try find consequences energy-island project Bornholm longer term beyond center green energy . , limit big whole project , keep building energy industry around Bornholm space ? realize wind turbine power-to-x enthusiasts happy development , everyone delighted . height know height wind turbines either . day end consultation period , Danish Energy Agency announced wind turbines could 350 meters high perhaps even higher development going quickly area . like whole lot things Energiø project elastic meter dimensions . Danish Energy Agency constantly changing framework needed , sure anything . see , consultation period , talk wind turbines 268 meters , included visualization report , therefore must higher . higher , need go away coast new consultation needed , mean . wonder Danish Energy Agency already talking wind turbines far higher 268 meters , height currently tested Østerild . probably enough knowledge wind turbines 350 meters high therefore give impression become part great experiment become part Energi Ø Bornholm . need green power huge future , destroyed marine environment around Bornholm , say development . Unfortunately , necessary establish large offshore wind farms , important time , everything preserve much nature possible fredera areas wind turbines . important wildlife , tourism , Bornholm . 2007 report future offshore wind turbine locations , read distance 34 kilometers coast recommended wind turbine height 260 meters . also says quote : turbulent effect felt 20 kilometers offshore wind farm . currently happening elastic meter dimensions salami methods popular state , together wind turbine industry , working allowed set offshore wind turbines everywhere . Coastal enough giant state offshore wind farms south Bornholm , ( probably ) strong forces work us also privately owned coastal offshore wind farm near Bornholm . coastal offshore wind farm must range 4 15 20 km coast , wind turbines thus become even visible , opinion destroy coastal marine environment . privately owned offshore wind farm able make 120 MW . 120 MW corresponds five six large wind turbines state stands . would suggest state sets six extra wind turbines 20-30 kilometers coast pull cables mills directly Bornholm 's Energy Supply . state responsible maintenance operation mills , decrease power course pay little . think coastal wind farms banned throughout country , think unworthy need fighting matches throughout Denmark marine environment protect . One would think Danish Environmental Protection Agency would protect marine environment nature , seem interested building offshore wind farms , understanding . Jutland Jutland , opinion , sensible approach Energiø project , build offshore wind farms 80 100 kilometers coast , see wind turbines land . Jews obviously go protecting nature marine environment Bornholm , Jutland politicians Søren Gade head succeeded saving coastal nature . However , costs lot money - 50 billion plus build artificial energy island North Sea part money , probably pay tax . agree offshore wind turbines far sea ca n't see , therefore would suggest pay energy island , offshore wind turbine park Bornholm II moved North Sea , get ruined Bornholm 's largest cottage areas thus tourism . way able establish Bornholm offshore wind farm , land plant Bornholm reduced size fit better island . Arguments Bornholm try argue Energiø project , opinion arguments better others . Tidende 's editor -in -chief believes sacrifice Bornholm green energy , writes use energy -wicking fast ferries , let state build Energiø land sea south Bornholm . mean , 's strange argument , thousands arguments need lot green energy time must show green . ferry service Bornholm , like much else , complex case , sure Ministry Transport expected lot find best solution regard ferry type . read fast-moving conventional ferries use fuel fast ferries , solution uses less fuel , probably POVL anchor-type , enough trouble reaching capacity Express 1 . CHOICE Unfortunately , yet much choose comes renewable energy , therefore offshore wind unfortunately best bid present . lived close onshore wind turbines many years , without problem , know 130 giant wind turbines set , ca n't land . wind turbines get sea , think important place far sea possible create new problems . said , offshore wind turbines , must placed wisely destroy nature . balance green transition nature , find balance , green transition destroy much ultimately become burden society . birds concerned especially Bornholm II offshore windshield park block road take lives many migratory birds coming south , think wrong place offshore wind farms right bird protection areas like south Bornholm . think wide bird corridor south Bornholm , offshore wind farm Bornholm II moved North Sea East Bornholm . Minister Dan Jørgensen said complaining want offshore wind turbines close land close live , absolutely right . wind turbines far sea possible - 20 preferably 30 kilometers land . guarantee look like close land , even getting 20-30 kilometers away getting huge . next time drive past one onshore wind turbines , try imagine three times high . Henrik Espersen said , removed set . matter timely care find balance , even reason wind turbines trying save climate , destroy nature coastal marine environment process . Politicians Bornholm politicians beginning either supporters Energy Island , think go many unfortunately benefits , also disadvantages associated project . mean Bornholm politicians need think carefully get balance sustainability energy island . way , relate Energiø project healthy skepticism take account stakeholders citizens island . voted ! wind turbine enthusiasts allowed decide , think ruin much unique Bornholm nature , negative consequences tourism Bornholm 's population . HEARING first hearing , unless go due new height wind turbines , look forward next hearings placements etc . become concrete . Politicians , Danish Energy Agency Minister say listen input citizens , target say write , hearings make sense waste time . Unfortunately , get idea hearings , bird examinations EIA reports paperwork needs done authorities continue construction work . hope right . hope believe really listen . Torben Westh Jensen wonders Danish Energy Agency already talking wind turbines far higher 268 meters , height currently tested Østerild ."
2022-02-19 00:00:00,Havvindmøllepark kan blive fatal for kritisk truet marsvinebestand,Bornholms Tidende,"Danish Society Nature Conservation WWF World Nature Fund concerned construction offshore wind turbines Rønne Banke , fatal consequences heavily endangered population Baltic Guinea pigs . Also comes bird life , project triggers concerns . climate perspective , nature associations , starting point , supporters fact 2 GW offshore wind turbines set part upcoming project , Energiø Bornholm , government proposed . offshore wind turbines help meet need green renewable energy grow future . However , Danish Nature Conservation Association ( DN ) WWF World Nature Fund also concerns project mean biodiversity . particular , associations concerned project consequences Baltic Sea Guinea pigs . stated consultation responses environmental assessment plan Energiø Bornholm . `` ... DN also concerned consequences construction heavily endangered population Baltic Sea Guinea pigs , especially area want set offshore wind turbines , population winter stay , '' says DN consultation response . According DN , population Baltic Sea guinea pig 500 individuals , less 100 childbearing females . Therefore , take much population threatened existence . DN states according report ICES1 , losses , example , -catch ( death due human influence ) less 1 individual could `` fatal negative impact entire population '' annually . Underwater noise must examined Denmark obliged protect secure species , matter exists , DN encourages one thorough connection environmental assessment one relates secure guinea pig population , example , underwater noise . `` Since massive expansion many years , important assess effect elongated impact designation species throughout construction period operational phase , '' says DN . WWF World Natural Fund also believes important strict precautionary principle maintained connection establishment offshore wind farm . association points Baltic Sickness Guinea Pigs rated `` critically threatened '' International Union Conservation Nature . `` loss single individual critical stock . environmental assessment sea plan concluded Energiø Bornholm offshore wind farms significant negative impact guinea pigs even potentially prevent guinea pigs achieving favorable conservation status . therefore WWF 's assessment must made extremely thorough preparation form setting analyzing scenarios Fine mesh preliminary study guinea pig deposits around project area , ” says consultation response . Suggestions hunting bans also comes bird life , project triggers concerns . Rønne Banke Natura 200 area , newly designated bird protection area . `` DN , extremely important thoroughly investigated consequences expansion offshore wind , area found , clutched protected area , Natura 2000 area designation species . Among things seabirds use area appears environmental assessment sea plan risk displacement seabirds ( Example sea lit , black duck velvet sand ) become less permanent . happens , violation Habitats Directive , `` DN reports . Danish Ornithological Association BirdLife also wants assessment project 's impact bird life , association wants assessment negative influences bird life around Rønne Banke compensated . `` example , may hunting ban ( especially motorboat hunting around Bornholm ) , Fisheries Sailing Restriction regulations disturbing activities result caught disturbance waterfly , even displaced areas . '' consultation response . However , mills improve nature offshore wind turbines Rønne Banke disadvantage nature . DN Bornholm believes establishment mills done properly , even advantage nature . `` suggest land plant take considerations protect preserve existing flora fauna . Opportunities must taken improve conditions nature connection plant , '' says DN Bornholm 's chairman Anna Sofie Poulsen consultation response . DN Bornholm chairman proposes , example , soils stone piles made selected places along cable trace agricultural land , conditions Flora Fauna improved . also points conditions surrounding transformer station possibly coupling systems designed give greatest possible natural value . DN Bornholm finds appropriate assessments impacts environment made short long term , mills established nature -friendly way . `` assume impacts environment short term large negative , long term improve conditions marine flora fauna , also relation current state sea systems designed properly , '' says Anna Sofie Poulsen , many ideas achieved . example , wind turbine foundations made hollows stone accumulations provide optimal conditions marine flora fauna , suggests consultation response . DN also concerned consequences construction heavily endangered population Baltic Sea Guinea pigs , especially area want set offshore wind turbines , population winter stay . red flash night concerns wildlife nature associations mention consultation responses environmental assessment plan Energiø Bornholm . DN Bornholm also mentions things offshore wind turbine park , become disruptive people . association particularly concerned visual influence high wind turbines looking sea southern western coasts Bornholm . `` terms possibility expansion Energiø Bornholm installation wind turbines 15 km island , would urge opportunities set many wind turbines far sea possible , way diminishes visual impression . Bornholm much possible , ” writes DN Bornholm 's chairman , Anna Sofie Poulsen , consultation response . adds requirement upcoming project 2-3 GW offshore wind established flashing red light markings night , aviation marking solved alternative way . points today large parts South Westbornholm far north north Hasle clearly see red flashing light markings Wikinger offshore wind farm , although German offshore wind farm 60 kilometers Bornholm . `` experience German mills surprised many Bornholmers , '' writes DN Bornholm , therefore believes important feasibility studies Energiø Bornholm , somewhat closer Bornholm Wikinger , visualization flashing effects made form video gave true impression light impact night . Bornholm conveniently lying rocky Bornholm local branch Danish Nature Conservation Association believes vitally important acceptance changes energy island cause Bornholm society become part project . `` important fitted power wind turbines heat transformer station . important Bornholm seen conveniently lying rocky knot enables establishment hub without build artificial island North Sea , seen society would like help realize green transition entails , ” says DN Bornholm 's chairman , Anna Sofie Poulsen , consultation response environmental assessment plan Energiø Bornholm . main organization Danish Nature Conservation Association also supports . `` DN particular emphasizes local anchoring popular ownership , crucial implementing green transition large renewable energy projects , case . Bornholm 's communities involved creating ownership project find best solutions construction phase , ” says DN consultation response ."
2022-02-23 00:00:00,Tidligere kommunaldirektør vil ændre tingene indefra: Vi betaler alt for meget for el,Bornholms Tidende,"pay much electricity , says former municipal director Bornholm Regional Municipality . running board directors Elnet East . Laila Kildesgaard running Board Directors Elnet East , Bornholm electricity network , previously part Beof . Last year , electricity grid sold TREFOR EWII Group , March 1 election Board Directors . 18 people set choice made online . Laila Kildesgaard municipal director Bornholm Regional Municipality 2013 2016 . Today director Municipal Association , , among things , supply climate resort area . Many small operations Bornholm Everyone gets electricity bill Bornholm stand Elnet East Board . Among candidates former LAG coordinator Hans Jørgen Jensen , BOFA director Jens Hjul-Hjel-Nielsen former current candidates municipal council . Laila Kildesgaard one two women candidate list . standing ? - Partly think need aware price level . need take care things n't get expensive Bonholm relatively consumers , says Laila Kildesgaard , lives Olsker . price difference already significant today compare electricity prices Denmark . simply expensive Bornholmer , says Laila Kildesgaard . - Right pay 30 percent Triangle area , connected electricity grid . must harmonized 2023 , price falls . already lot small operations Bornholm supply area , large increases waste fee announced , says Laila Kildesgaard . Plan replacing CO2 footprints consumers also believes Bornholmers better opportunities keep CO2 imprint , save energy CO2 . - need something green island , instead talking . Today read CO2 footprint real time , think work , among things help supply app supply . 's something everyone install , plan made , says Laila Kildesgaard . Bornholm community , important Energiø hold Energinet must linked national system , says Laila Kildesgaard . -Here need use muscles Ewii Group , electricity network part . far , 's something 've view , could stand Ewii realize . n't come , says Laila Kildesgaard . voting opened Elnet Board Directors Tuesday , March 1 , Wednesday , February 23 information meeting Green Solution House ."
2022-02-24 00:00:00,Området er indsnævret til 260 hektar: Her vil Energinet lægge enorm højspændingsstation,Bornholms Tidende,"30 landowners received letter Energinet property area planned erect land plant Energiø Bornholm . Energinet located area high voltage station Energiø Bornholm located . state authority owns operates high -voltage network designated area ​​approximately 260 hectares southwest Aakirkeby . gross area later narrowed 70-90 hectares . 30 landowners living area , week sent physical letter Energinet , regional municipality said press release - look forward good constructive dialogue citizens throughout area , something bigger , Area eventually need new station burial cables . Energinet need knowledge citizens . order determine final area best possible take account many interests possible , says Marian Kaagh , deputy director quality , environment safety Energinet . letter , residents area west Limensgaden informed Søndre Landevej Vasegårdsvej next steps process . municipality expects proposal final location known end 2022 . - exciting taking next step historic project . Bornholmers , course , curious see hear station land impact land . avoid establishment energy island consequences locals , glad Energinet makes contact affected landowners shows interest talking , says Mayor Jacob Trøst ( K ) . cables offshore wind farms , proposed location , land ashore Sose Odde Læsåen . previous area thus significantly narrow . Wednesday , Danish Energy Agency stated cables could pulled ashore stretch Arnager Raghammer Odde , high voltage station could erected five kilometers coast . project consultation , several residents Sydbornholm expressed insecurity dimensions project . `` None us know become neighbors mastodont mean properties health living . inevitably neighbors wherever placed , '' Thomas Jørgensen wrote example Consultation response . Within defined area , Energinet expects high -voltage station built cables . station expected fill 70-90 hectares including areas shielding planting , handling surface water , fences , access roads like . electrical components large buildings open air . halls expected 25 meters high , Energinet previously stated . Illustration : Bornholm Regional Municipality Energinet introduced Bornholmers Energiøen 's land facility civic meeting , Director Marian Kaagh took drawings high voltage station Viking Link , Energinet building near road . station looked like afternoon earlier month . station road end point 770 -kilometer -long DC connection Denmark UK . halls contain converting system conversion alternating current direct current kind Energinet must erect southwest Aakirkeby ."
2022-02-25 00:00:00,Nu bliver energiøen en sag for kommunalbestyrelsen,Bornholms Tidende,"local political work finding space high -voltage station southwest Aakirkeby underway March . Last Friday , Bornholm Regional Municipality received message Energinet proposal space -intensive land plant energy island placed . election fallen area southwest Aakirkeby Sose stalls . Energinet , way , formally asked local authorities start planning work , says municipality 's coordinating energy employee , Louise Groth-Michelsen . - Energinet sent us request initiation planning , make us aware area . municipal politicians decide March , says . municipality 's administration working prepare material politicians must take stand meetings March . end March , municipal council decides approve proposal Energinet , next step consultation period municipality convenes ideas proposals . consultation takes place prior decision whether one start work creating local plan municipal plan allowance . - one point , Energinet go 260 hectares specific area used , says Louise Groth-Michelsen . states municipality , current schedule , expects new local plan addition municipal plan approved earliest June 2023 . Restriction ahead Energinet must use 70 90 hectares high voltage station , fences surrounding planting serve shield 25 meters high buildings . Neither Wednesday Thursday , Tidende lucky meet Marian Kaagh , deputy director quality , environment safety Energinet . Chief adviser Thomas Laursen Energinet 's communications department states election fallen area west Limensgaden several reasons partly distance properties partly location western part original gross area result reduced cable consumption ."
2022-02-25 00:00:00,Hvorfor stiller du op som forbrugerrepræsentant?,Bornholms Tidende,"Jacob Lund , lives Østerlars : dealing electricity policy past , period Parliament . European level work electricity . concern much price , regulated , ca n't much . think something , make sure infrastructure keep future compared fact get electric cars heat electricity . , power energy source consumers going use least . make power , something else . wires capacity handle power consumption need consume future . make sure involved suddenly going face major challenge electricity grid strong enough . 's interest . experience working similar things another level well enough , might able contribute things . besides , interested private consumer . also sit board Bornholm Boligselskab , 1,000 consumers take electricity every day , also interested residents electricity homes experience outcomes power . reasons interest . independent carpenter carpentry business six years . Sat Parliament Social Democracy Lea Wermelin , sat housing energy area European Committee , places talked infrastructure , suffered luggage . Hans Jørgen Jensen , lives Gudhjem : stand interested energy years , right back studies actually wrote thesis Bornholm Renewable Energy Green Island , county mayor Jens Brandt introduced concept . company Jews , think actually makes even exciting , throughout years lot focus energy especially renewable energy . chairman Gudhjem Swimming Hall , worked lot sorts kinds optimize energy . one point came work EnergiMidt , got insight difference municipal owned energy company consumer -owned company . admit favor consumer -owned model . think 's democratic . municipal -owned democratic , elected politicians decide , consumer -owned , direct democracy . make solar cells swimming pool , contact Østkraft , , municipal -owned company , get involved , consumer -owned company . greater freedom . get time retired . think 's exciting get professional board . many boards , probably first time really professional board . slightly different league . Michael Hendriksen , lives Knudsker : encouraged little stand , time interest municipal elections 2017 fought wind turbines go sea stand instead land . got interest electricity found dependent really power . look electric cable smokes trip , old diesel pumps run . Power something strange , ca n't really see , feel , get one teddy bears . Furthermore , also much go fact crash flow Bornholm , therefore must expand electricity grid . cottage , requirement going forward must charging stands electric cars . probably cottage areas start putting instead middle Rønne town . like power big user agriculture . solar cells expanded solar cells little 6 kW . actually ordered electric car , wife . coming June Mustang 487 horsepower . Ole Jensen Rødvig : think important strengthen infrastructure make sure look forward get heat pumps electric cars . electrician work educator . think important infrastructure means power interrupted time . load web . even keep eye electricity consumption Beof 's website , see day day month month . Aksel Sonne , lives Årballe : think would like openness transparency relation energy Bornholm . old east power , never heard anything anything expensive place buy power . think world looks completely different terms energy also consumers make demands power need . cars , need heating still something else ? things openness transparency ability teaches try explain things simply understandable . 's entrance point , 'm electrician , even though know something power . working energy since became adult . boat provided electricity house put place made power , went installer get approved . Henrik Baand Hjort , lives Rønne : want consumer 's voice try see going energy island , really needed charging stands . 's short cash , want . talked rent cottages say customers say charging stations . find somewhere else . something going , people come electric cars . even know sold electric car queue charging stands . people behind say , soon finished letting ? plumber . early retirement pensioner . Kim Steen , lives Rønne : stand would like make difference board Bornholm becomes sustainable electricity supply , prices electricity supply become fair consumers private business consumers . , 's balance . sustainability cheapest possible price . something , maybe bit crooked relationship tariffs different times could work . engineering educated worked sustainability many years interested electricity , electrification , electric cars , heat pumps use electricity sensibly green alternative oil . Robert Holm Bech , lives Grisby Aakirkebyvej : make way run monopoly . annoys little . said raised prices , little ignorant , n't know actually paying net loss . still understand 30 percent expensive live rather , example , triangle area . think fill us lies time , 's , especially politicians . read machine assistant boat made repairs . little different . Jens Hjul-Nielsen : set several reasons . One : would like help promote green transition . Two : want Bornholm Trustee . 3 : would like support strategic development linked entire offshore sector energy island . would nice could say qualified , lot good candidates , come , convinced would something . board directors , everyone counts much . taught board work CBS , representatives board directors voice influence also responsibility . originally educated cand . scient . pole , taken Master Public Administration specializing supply sector , recently took master 's Cambridge University sustainability management , years ago took board education CBS later helped help special education CBS board members publicly owned companies also taught , background . Kristian Goertz , lives Rønne : standing think energy supply one important points future island since hopefully linked energy island . Bornholmer , disposed electricity grid Treofr , large company extensive experience . think important Bornholmers represented board , always discussion prices . sit another utilities Bornholm 's Water Bornholm Wastewater Board Directors consumer representative , would like expand , things connected island . look prices , mean something . parts Denmark cheaper . house Sweden see little pay . common market buy power world company distribute customers . n't themes yet , see possibilities ones want try take care . Jesper Lund Koefoed , Nylars : opportunity help make impact set agenda Bornholm , important use , definitely think important help point opportunities Needs Bornholm channeled plans laid Bornholm . many interesting things . whole energy island incredibly exciting get braided Bornholm electricity grid , whole electrification Bornholm . come agriculture agriculture , electrification , also make biogas , must also moved around transported things important bring total plan . Poul Sonne-Pedersen , lives Rønne : stand think Treofr stable supply effect available people want . course cheap possible . n't think Treofr go participate business projects cost lot money . mean stick core task . trained electrician state engineer . pensioner , actually worked web 40 years always burned web . new consumer representatives , course assume also consumer . , price important , must low possible . Maja Felicia Bendtsen , lives countryside middle Bornholm : stand believe something contribute . know something work . attitudes course , electricity grid work going forward prices pay . trained engineer , project manager Østkraft many years worked projects make electricity grid work future green transition . project manager projects , know got results say could things different way . would like instead digging new cables . want make sure use tools make us make electricity grid work . example , could consumer got financial incentive let electric car another time may reason turn heat pump certain times . get financial incentive , made easy consumer make choice , think important ."
2022-02-26 00:00:00,Frederik kan blive nabo til kæmpe højspændingsstation: Jeg er ked af det,Bornholms Tidende,"Frederik Tolstrup loves southbornholm landscape . likely neighbor Energiø Bornholm 's planned transformer station . Farmer Frederik Tolstrup lives close 260 square meter area southwest Aakirkeby , appointed accommodate Energiø Bornholm 's planned transformer station . affect quiet farmland must changed posterity . - 'm sorry . 's going change area completely , says Frederik Tolstrup . - huge , huge big building . know little construction work farmer , 70 90 hectares scope 25 meters height large . addition , lot cables must dug . often drive past area way Rønne , little daunting imagine quiet quiet farmland plowed large excavators something big built , says Frederik Tolstrup . Breaks rhythm generations something else entirely family moved Bornholm . - moved back Bornholm wanted live grew see things develop quietly . nothing fact single agricultural building made house removed built . huge changes move Bornholm - Sydbornholm . - 'll probably look transformer station rest days . one one . pristine situation things continue done generations , says Frederik Tolstrup . Money important farmer thin patch wound likely able reap personal financial gain project . - land , may land area increases value less . Therefore , may well going make lot money . would liked besides , says Frederik Tolstrup . However , community perspective , easily see transformer station contribute positive things - even come high price . - get electrification Bornholm community would otherwise received . also good less CO2 emissions hopefully lot jobs , says Frederik Tolstrup . Facts layer flag schemes managed local action groups , associations members local area 's business community , associations , public authorities local citizens . beginning program period , local action groups prepare local development strategy LAG flag , following years sets framework granted . annual general meeting association , 14 board members elected two -year term . board members work voluntarily unpaid LAG/ Flag-Bornholm . board hires coordinator general manager . Overall , promoting growth establishment new jobs designated rural areas fishing areas strengthening framework conditions designated areas . current plan period 2015-2022 , Lag-Bornholm given commitment support 75 projects total budget DKK 27 million . flag area , commitments support 17 projects total budget DKK 10.5 million . Frederik Tolstrup likely get used living close huge transformer station ."
2022-02-28 00:00:00,Hvordan ville København reagere?,Bornholms Tidende,"Six hours long time without power . think residents capital would respond - recurring problem - find large holes stream ? 17 minutes six Saturday morning , power went . early morning coffee -te . us go dry morning , offset gas stove , hot stove good bonfires . happy morning ritual cozy , sunlit Saturday , hours stayed long . quarter past 12 - six hours power cut ! - power Bornholm sockets . 's really , really long . think Copenhageners would respond - recurring problem , keep mind - go quarter day without power ? Saturday ! live modern society Bornholm . want everything Danes . cozy cafes mega shops . quickly internet smart technology . great visions . flow goes , regular basis , reminded isolated actually Baltic Sea . super annoying us private consumers , also much people industries directly dependent electricity . move towards something thing theme , fortunately also way energy island green ambitions . right coming years living regular holes stream , although initially something irritating , spend six -hour respite reflecting life liver . basically healthy , gives us opportunity feel live right . : strange takes two hours local utility company activated State Energinet Denmark start island operation - write Journal . n't one think `` flow gone - worst possible scenario ? '' get started boilers first ? could avoid coffee -thirst Bornholmers Saturday morning , could avoid people without opportunity use emergency telephone , without important information without many necessities associate modern society - like rest country ."
