ID,Date,Title,Outlet,Link,Full text,Value 
,2024-05-07 00:00:00,Energiøer på randen af fallit: Afhængig af umulig EU-støtte,Ingeniøren,Link,"govern offici consid fate two energiø project north sea bornholm respect . happen cost establish island grown unmistak larg neither neighbor countri eu afford support . ambiti plan hard let go - especi spent ocean time money realiz . may nevertheless , within reach , suddenli becom expens . precis suppeda govern agreement parti , four year tri vain get number neighbor countri get financ denmark 's largest energi project far . project call energiø bornholm energiø north sea . locat draw board two collect site far 3 gw 4 gw electr offshor wind , decad distribut around needi countri eu via submarin cabl . sinc neighbor countri seem want take , denmark afford pay whole guild , look black project . especi true energiø north sea , sourc close govern say offici ministri financ ministri climat , energi suppli concern economi present updat red number bottom line politician . must done so-cal 'stop go decis ' , politician determin whether project anoth chanc whether time let die . project economi energiø bornholm succeed far politician connect : danish state choos look great demand profit support project dkk 17.6 billion , correspond price cabl bornholm zealand . german agre dilut pay three billion kroner construct cabl bornholm germani plu anoth three billion kroner electr engin equip . nevertheless , dkk 14 billion still miss realiz island . german hardli will increas contribut alreadi paid expect get . even though economi hold , state nevertheless sent electr engin infrastructur tender . wonder state also pay hefti booth bidder govern abandon project . suggest tailor hell higher cost less polit countri , associ professor econom jan bentzen aarhu univers seem look difficult plan realiz energi island - unless `` new eu budget priorit far fund energi infrastructur . '' engin ask ministri climat , energi suppli financ project . ministri inform via mail investig possibl eu fund better framework condit spread cost beyond sever countri . ministri consid energi island `` project benefit europ 's green transit '' , `` therefor candid sever eu support pool govern activ search possibl . '' howev , seem optimist border naiv believ eu cover island ' doubl -digit billion deficit . amount union usual give energi project small money . part eu 's budget earmark adapt world look need suppli chain inflat push price dramat . world low cost interest . world longer exist . one largest amount eu ever given energi project award krieger flak offic bornholm zealand , divid danish german part . , two countri receiv billion kroner support establish cabl link part togeth . cabl give countri opportun send electr miss . accord jan bentzen , two billion kroner incred high amount support eu . two billion kroner propos tailor hell compar abl cover energiø north sea 's expect project deficit 50 billion kroner . still leav larg billion deficit use sole financ cabl triton link , schedul withdrawn 1000 km denmark belgium cost least 15 billion kroner . `` eu ca n't give support , bat , factor 10-20 , money found , '' say jan bentzen . hope light green although support eu appear abl save two energi island today , could actual move someth , danish climat energi minist dan jørgensen ( ) 2020 prick belgian energi minist tinn van der straeten shoulder make enter agreement pay part bill . time energiø north sea tilt profit . $ 3.5 billion convinc belgian good idea . , deficit , danish regul , suppli author , would undoubtedli accept , author public coffer back thu afford look great smaller crunch economi etern struggl achiev danish secur suppli . case complet differ one belgium , whose regul creg independ public bodi form law . among thing , creg must approv cost overwhelm tso elia 's consum via tariff , watch eye cost . therefor , negoti belgium denmark , creg constantli put foot . belgian minist succeed give negoti artifici respir hold crg promis eu would probabl support . howev , hope diminish ukrain war press suppli chain beaten materi price . doubl amount miss make crg satisfi . belgian minist previous spoke warmli possibl danish-belgian energi cooper , busi state `` connect turn someth receiv eu support pay belgian consum '' . although negoti also challeng upcom belgian parliamentari elect june , time danish govern drop belgium possibl partner . mani other go , denmark previous tri vain germani , netherland norway belgium came play . n't realli lead anyth . still , govern tri germani hope save project . last convuls although negoti still underway , lot suggest project end drop . despit fact european commiss wind europ estim eu need 2000-2500 gw renew energi , 400 gw offshor wind 100 gw must suppli energiø-lik project . light , energi island essenti eu reach climat neutral cost -effect way , point nicolai bech kofo , think tank concito 's constitut program manag eu . although economi look difficult energi island , one would probabl abl reach goal everyon agre cooper . problem scale hurt financi individu countri get involv . 's one realli dare say ye . “ seen socio-econom point view , think strang choos build energi island bornholm , requir massiv state aid build offshor project without state aid elsewher countri . realli seem like wast taxpay ' money . look macroeconom point view , difficult ration , ” say peter kjær kruse-andersen .",
,2024-05-14 00:00:00,Grimme og forhadte: Danskere kan se frem til mange flere elmaster og luftledninger,Ingeniøren,Link,"although billion tax dollar spent dig cabl , wind turbin , solar cell rapidli grow electr consumpt forc energi grid build new electr mast overhead line .",
,2024-05-17 00:00:00,Nyhedsbrevet Big Green | Bliv klogere på megatendenser i den grønne omstilling,Ingeniøren,Link,"engin publish newslett big green , cover great tecton movement billion project green transit . engin 's new newslett , big green follow tecton movement time green transit . accord think tank cepo green power denmark , green transit ensur fulfil nation climat target reduc emiss greenhous gase 70 percent cost danish societi dkk 26-30 billion annual ten year . throughout eu , accord european environ agenc , cost € 520 billion year 2021-2030 implement eu green deal . addit , addit 100 billion euro invest nettonul technolog . huge invest . strang larg amount energi polici evolv becom industri polici geopolit . china invest heavili today domin mani area global product climat energi technolog . european solar cell erad countri manufactur two-third world 's solar panel , almost half global wind turbin three-quart lithium-ion batteri need electr vehicl energi storag onlin . , exampl , meant european solar cell industri virtual erad wind turbin industri eu sever pressur . next stroke , among thing . batteri power-to-x technolog . competit unit state also major pressur ball . , focu inflat reduct act ( ira ) particular , presid joe biden complet 2022 . short time , ira given us industri big boost back - seen eu - sever larg european compani leav europ favor unit state . exampl french ai compani hug face , german chemic compani lind , irish build materi manufactur crh british semiconductor compani arm hold . hydrogen , nuclear power offshor wind big green newslett , updat competit condit state aid e.g . china unit state affect european industri , also green polit affect denmark immedi area . addit , case stori individu technolog - e.g . green hydrogen product , offshor wind nuclear power - includ whether develop implement market term call state aid . current , europ face elect member european parliament , larg affect futur climat polici level ambit eu . engin 's big green releas everi friday . sign newslett .",
,2024-05-23 00:00:00,Krisen i den grønne sektor: Ingeniører søgte mod nye brancher »hen over natten«,Ingeniøren,Link,"otherwis , went well green sector , crise , government treatment lack invest make compani stay back hire . mani , came surpris energi compani ørsted februari 7 year announc 800 fire group . otherwis , ørsted forefront green transit denmark last 10-15 year period move danish wind farm beyond countri 's border invest solar cell wind turbin project countri usa , korea , taiwan , sweden , britain germani . messag write -down offshor wind project unit state push economi much cost cut - , layoff . april , lm wind power kold , announc 179 danish employe could look forward guy 's note . messag owner , us gener electr , clear : lm wind power need 'transform ' smaller , lean profit busi . brake although gener figur develop , indic green sector longer roar . emil plaugmann , partner headhunt consult capax recruit , put , green transit stop , gone full speed decid slowdown . “ could alreadi feel fall someth way . began get inquiri employe sever larg compani green sector ask opportun chang job . either activ look career could feel chang road might requir trade chang . almost someth happen overnight , ” say . experi capax sever larg compani discov hire mani green part busi need adapt size depart . `` particular , think larg consult consult compani built larg depart focu green project trim , '' say . green sector grown announc sharp contrast develop recent year . univers train engin voic candid , compani ørsted , vesta , siemen larg number advis hire . fulli line polit framework , especi implement legal bind climat law 2020 , confirm denmark must reduc greenhous ga emiss 70 70 percent compar level 1990 , must climat neutral societi 2050 . 2021 , ida could tell basi calcul labor movement 's busi council ida 's climat respons 2045 fulfil govern 's 70-percent object would creat 415,000 job spread 10 year , equival 41,500 job year . russia invad ukrain februari 2022 , get anoth one . get away fossil fuel next 10 year , also realli quick put district heat pipe sidewalk countri 's residenti neighborhood solar cell park web . 45,000 extra employe need spring 2022 came esbjerg declar , state leader denmark , germani , netherland belgium sign agreement extens offshor wind doubl 2050 . green power denmark also count job green sector , figur report 'more labor green transit ' novemb 2023 show period 2023-2030 averag 45,000 extra employe need year realiz green transit . sinc , industri affect high interest rate , problem suppli chain , defer project offshor wind farm , energi island solar cell connect onlin . time , europ gener fight china east , direct state manag support make life miser , among thing , solar cell produc , west , american bite administr pour huge sum grant green transit . optim fade today , chief economist labor movement 's busi council ( ae ) , sofi holm andersen , figur statist denmark gener sens mood industri feel optim short run fade . `` employ gener grown significantli recent year , gone close green sector quickli , '' say . calcul ida complet , one import conclus new job prefer distribut evenli come year . greater prospect stop-and-go , , accord ae , becom seriou problem product compet . “ employe green sector feel uncertain futur choos appli industri , simpli take time get back . 's bit like n't ridden bike mani year ; may well , take time get routin back , ” say . associ consult engin ( free ) , recognit energi island delay , wind farm shot corner , affect area newli employ within . “ see uniqu strong growth , also green skill . also see challeng polit stop-and-go decis . creat uncertainti thu compani priorit market busi area higher . look unifi nation strategi energi field , ” say ceo henrik garver , refer fri 's latest state nation report . capax recruit , howev , emil plaugmann see area actual goe pretti well . `` look posit direct , exampl , expans electr grid green construct pharmaceut industri , still great demand . ''",
,2024-06-20 00:00:00,Synspunkt: Giv mig bare ét godt argument for at opføre Energiø Bornholm,"Ingeniøren, Frederik Læssøe Nielsen
Seniorøkonom, Kraka Advisory",Link,"must evid anyon interest economi energi island project bornholm extrem challeng : dkk 31.5 billion . dkk bill state ask offici danish energi agenc , 'onli ' dkk 17.6 billion . dkk ask concili parti . politician ad ceil expens project must dane . recent , howev , lar aagaard open door find money ceil exceed . $ 31.5 billion accord govern 's offici danish energi agenc , price energi island dane one hope attract privat investor . concili parti decid find money event danish energi agenc right , unfortun first time politician look big alreadi made agreement lift dane price energiø bornholm . project first adopt , assum establish profit . also refer poor economi danish peopl 's parti recent resign settlement . propon , infanc , - profit analyz yet punctur project 's financ - proclaim danish flagship project great financi perspect treasuri export compani , today complet left narr cling new argument , one fear limit bad economi one accept . problem new argument particularli good either . wind turbin bornholm contribut limit danish secur suppli frequent use argument energi island contribut danish european secur suppli . ye , limit extent , molbo-lik way : improv secur suppli stem fact project connect eastern denmark germani transmiss cabl enabl import export power situat respect . lack excess power . main purpos energi island project ensur greater integr danish german electr market , happen cheapest possibl way . simpli socio -econom best way connect zealand germani cabl zealand , across baltic sea bornholm germani . contribut wind turbin bornholm quit limit , danish energi agenc also made politician awar . alreadi lot offshor wind baltic sea , produc electr time profil mill energi island project , therefor extra wind turbin contribut particularli situat power product low . plenti good reason increas electr market integr north southern europ , cours done properli act excus continu financi disastr project part project justifi could obtain cheaper . bornholm ideal ptx product anoth argument energiø bornholm energi product use product hydrogen ptx product . argument often perform politician actor time argu bornholm futur use ga station pass ship baltic sea . problem , howev , bornholm hardli obviou place ptx production-neith without role baltic sea 's ga station . report dtu , compar product cost bornholm cost western europ , usa china , show expens produc hydrogen process ammonia bornholm . mean ptx product bornholm hardli competit term product cost thu price . even one assum bornholm must baltic sea 's ga station , make sens produc green fuel bornholm . cheap transport liquid fuel ship , therefor green fuel futur like produc cheapest produc hydrogen . probabl sunni countri like spain plenti room solar cell produc cheapest power . still good hear singl good argument establish billion -dollar energiø bornholm . argument , test comment section lump .",
,2024-06-21 00:00:00,"Synspunkt: De færreste tør satse på grøn brint, når ingen går forrest","Ingeniøren, Anne Lyck Smitshuysen
Specialist i brændselsceller og partner, Dynelectro ApS",Link,"year 's peopl 's meet - measur number ferri airlin ticket sold - largest far , one could lure think must also mean co2 imprint peopl 's meet higher year ever . peopl , doubt whether human effect global warm shelf , energi sector extend arm green altern fossil fuel , power-to-x rais attent particular . electrolysi technolog , use electr split water hydrogen oxygen , begun bloom around denmark smaller pilot system long term large-scal system , convert excess renew energi green hydrogen . green hydrogen key compon green transit heavi , non-electrifi industri use hydrogen synthet manufactur fuel reduc co2 imprint . exampl maersk 's new contain vessel dual engin enabl use methanol fuel , reduc greenhous ga emiss 65-95 percent . german , project steel yard thyssenkrupp , prospect base steel product green hydrogen , therefor annual hydrogen estim 2029 143,000 tonn , therebi reduc co2 emiss 3.5 million tonn per year . becom hydrogen brother hope danish renew energi help help heavi industri goal , reach , mani issu need address . first point establish enough renew energi technolog , allow us cover electr consumpt still enough excess green power produc green hydrogen consumpt , present plan also heavi german industri , today hydrogen consumpt 55 twh , exce plan danish green product . product hydrogen , uncertainti take feel . today , green hydrogen factor 3 expens convent produc hydrogen , although brand valu abl call co2-reduc , mark price increas answer long term , consum ultim pay significantli benefit . innov solut underway , includ dynelectro , patent technolog enabl dynam control , extend life electrolysi reduc price green hydrogen 30 percent . even though , accord energinet , approx . 9 gw danish electrolysi 2030 , larg part valu chain need get place hydrogen adventur begin earnest . sure , plan electrolysi plant larg -scale , mani becom realiti , custom , stand transport storag , green hydrogen actual produc - green energi sourc , energi island whole third place , dare take first step decid strategi stick ? industri hold opinion mani , even state hesit come lead way . energi island , hype topic convers green energi back 2020 , paus , announc climat , energi ministri suppli summer 2023 'the decis initi suppli postpon ' . last shot tribe -call jutland backbon , transport excess green hydrogen north jutland germani , benefit transit heavi german industri . howev , hydrogen tube energinet call matur project govern set five condit met state contribut project . one requir custom green hydrogen time undertak financi legal subsid 1.4 gw hydrogen capac per year 10-15 year , total hydrogen capac pipe . signal valu messag chang strategi along way , much say difficult rest valu chain know make bet . consensu start green energi technolog associ infrastructur go slowli . question get start industri wait , one dare take lead .",
,2024-06-26 00:00:00,Datacentre under vandet blev spået en stor fremtid: Nu kasserer Microsoft idéen,Ingeniøren,Link,"futur lower data center sea save cool look question , microsoft silenc given underwat data center . stabl temperatur , oxygen oxid fumbl technician . microsoft , two year , rais underwat data center bottom sea coast scotland , result promis . chew result year , microsoft throw towel ring give futur underwat data center . write media data center dynam . “ build underwat data center anywher world . learn lot work sea level vibrat influenc server . use experi area , ” say noell walsh , head compani 's cloud oper + innov ( co + ) depart , data center dynam . project natick start back 2013 . 855 server enclos insid cylindr contain fill nitrogen lower sea . order compar underwat server , microsoft set 135 similar server standard data center land let two data center perform task microsoft 's azur cloud . fewer server broke water six 855 submarin server broke compar eight 135 land , microsoft point stabl outdoor temperatur factor success . microsoft initi two explan data center underwat done well . first , contain empti oxygen instead fill nitrogen strain metal compon corros . fact , comput hardwar work well regular offic environ air oxid electron , well fluctuat temperatur humid depend season also consum electron . secondli , microsoft believ lack technician visit - nobodi watch data center two year - also posit impact number error server . one encount server rack bottom sea , cabl switch disconnect along way . microsoft time conclud `` underwat data center '' reliabl , practic energi -friendly. `` expens dig bottom ocean howev , solut success , probabl cost instal oper data center underwat high . data center must link exist land -base infrastructur form electr grid fiber infrastructur . pull cabl bottom sea cheap repair costli . microsoft 's vagu announc vibrat influenc server suggest server difficulti deal vibrat movement . anoth challeng secur . nord stream sabotag baltic sea well number over-won cabl norwegian finnish coast shown underwat infrastructur vulner hybrid war . group american japanes secur research show earlier year , easi carri -call acoust attack server lower water . » biggest benefit data center underwat free cool insul chang environ land . two advantag also turn problem densiti water carri acoust signal faster air , isol data center difficult monitor servic compon break , say jahidul islam , professor electro comput technolog univers florida . energi island scrinkl connect design energi island north sea , globalconnect suggest data center establish connect energi island , access electr grid fiber network . howev , project also laid grave . last year , howev , govern decid paus suppli energi island north sea , plan underwat data center neighbor . although hardli go retriev data deep sea level , project may chang setup data center . idea ​​remov technician autom oper data center live microsoft . “ look robot perspect new server heavi . autom instead peopl push thing around , say noell walsh microsoft datacenterdynam . addit microsoft , two compani , one american one chines , work spread idea ​​data center underwat . last year , chines beij highland lower 1.3 ton heavi data center 35 meter depth , us subsea cloud work smaller version underwat data center lower sever kilomet sea bottom . howev , compani still test phase . subsea cloud establish test site uk norway , far chines data center lower .",
,2024-06-28 00:00:00,Leder: Den grønne trepartsaftale er ikke så historisk endda: Hvor blev det grønne udstillingsvindue af?,Ingeniøren,Link,"got agreement co2 tax agricultur part so-cal 'green tripartit ' . minist taxat call `` world histori '' chairman agricultur & food believ countri world learn someth . denmark realli pioneer countri , realli go ahead show possibl econom growth fall co2 emiss green progress ? engin 's articl , exampl , co2-sav solut public grant green technolog find way social media , comment alway appear form : 'denmark small countri mean shit big pictur , spend money ( tax ) reduc co2 emiss ? ' question relev , answer , among thing , ethic moral respons citizen nation undoubtedli one largest climat footprint planet measur per year . per capita-both term domest consumpt co2 emiss deftli includ buy electr car fli thailand . govern 's report ga24 show half dane ' climat imprint 2022 11 tonn per year . inhabit took place abroad . true global imag mean much local effort even less . climat act 2019 actual state denmark moral respons pioneer countri intern climat effort , inspir influenc rest world . promis repeat fall 2023 , govern releas report climat program 2023 : `` rich well -function countri , denmark must take lead green pioneer countri '' . includ , among thing , industri develop export solut whole world benefit . month , howev , critic hit govern due creativ math , snap remov million tonn co2 , 70 percent reduct target within reach . organ dansk industri dansk erhverv state joint press releas energi effici : `` govern 's desk exercis worthi green pioneer . '' stop : previou first place 'environment perform index ' , us univers yale publish annual , exchang tenth place countri uk , sweden norway . director qualiti life eu commiss 's environ director veronica manfredi may copenhagen , express disappoint discharg wastewat alreadi overload marin environ . critic put govern announc denmark technolog showcas green technolog difficult posit . export posit , global impact limit area . also evid ga24 , read almost 60 percent export energi technolog consist wind turbin , come co2-sav effect environment technolog , water sector account 67 percent export . time , danish energi industri face massiv challeng mani area demonstr project export . new wind turbin land dri , ptx plant expos , energi island north sea probabl place grave . howev , bright spot : decad , danish energi agenc collabor larg number countri , includ usa , china , india south africa , aim share danish experi , know -how , technic solut regulatori framework countri maintain econom growth high electr suppli secur . whole new analysi vietnames electr system , govern emphas denmark contribut experi knowledg help vietnam meet countri 's target climat neutral 2050 . gener , experi teach countri lie green gradual far back-when disconnect co2 emiss econom growth 90 00s-and fix green tripartit agreement : think tank concito believ , exampl , co2 tax `` disappointingli low '' suffici promot invest new technolog . conserv politician ander storgaard even believ `` agricultur laugh way slurri tank '' . mayb deal world histor even - least seen green glass . far stronger project need made denmark rather airi plan desk exercis , green showcas whole world promis .",
,2024-08-23 00:00:00,Kraka: Umuligt at få tyskerne til at dække milliardunderskud på energiø,Ingeniøren,Link,"minist energi kick littl along way drop negoti belgium co -financ instead invest germani , critic read . energiø nordsøen complet 2030 . delay due fact govern fail land agreement belgian pay part staggeringli high amount dkk 210 billion , cost establish island . interest belgian fallen much minist find new potenti partner . denmark germani initi negoti , accord ministri , extend come year . state climat , energi suppli minist lar aagaard interview børsen . announc game galleri , say frederik læsøe nielsen , senior economist kraka econom . assess imposs get german cover part expect billion deficit get belgian . return . engin wrote spring , negoti belgian stop press supplier chain , rise interest rate inflat expand project far edg belgian involv . back , jan bentzen , associ professor econom aarhu univers , found unlik belgium say ye fund energiø north sea . even though project alreadi draw board sever year , yet seen shadow proper busi case . danish energi agenc estim result loss dkk 50 billion . crown build island . eu fund big joker long look thing pure structur , unlik germani could interest enter agreement , say assess nicolai bech kofo , senior analyst concito 's eu eu program energi polici . note germani much greater energi consumpt area produc . way quit lot reason denmark use wind help germani implement green transit away oil ga . “ whether polit find fund question . big joker much support energi island get eu , ” say nicolai bech kofo , ad question answer earliest next year , new eu budget final , expect final adopt 2026 . negoti germani start scratch . note sent ministri folket 's financ committe march 1 - also mention engin spring - appear govern previous dialogu process , among thing . germani . dialogu , real negoti . formal loos discuss nicolai bech kofo know far parti come negoti . hardli come tri formal loos discuss parti far everyth energi island 's electr specif help acceler green transit germani channel power-to-x . denmark think like land agreement germani , - take long ? “ think 's uncertainti whether one get eu fund . 's get gap profit taxpay n't pay unnecessarili , ” say nicolai bech kofo . uncertainti also help negoti strand belgium , say frederik læsøe nielsen , senior economist kraka econom . seen chair , denmark hardli go win anyth chang negoti partner . 's game galleri , assess say . hard time see germani get cover big hole busi case yet fictiti energi island proven earn great land area radial wind farm along countri 's coast . connect german offshor wind suppli total 7 gw , totalenenergi offer german state total dkk 15.4 billion . dkk right set 1 gw offshor wind west energiø bornholm . `` wonder politician tri buy time polit capit put project final grave , '' say frederik læsøe nielsen . believ two countri agre agreement minu bottom line dane . continu deficit busi , say . `` question n't put project grave instead make action effect kick empti road , '' say . tender despit billion deficit frederik læsøe nielsen colleagu releas report show situat much better energiø bornholm , schedul collect electr offshor wind park near sunshin lake 2033 . , danish energi agenc estim project requir dkk 31.5 billion . dkk state aid , politician cover dkk 17.6 billion . kroner . cover $ 14 billion kroner , board expect requir state aid build wind turbin . `` report , sharpli critic previou process one look . least case civil servic alreadi start tender project energiø bornholm , despit offici believ project realiz fund alloc , ” say frederik læsøe nielsen . problem model politician get clear pictur whether project realiz last partial suppli complet . one find whether project exce deposit state aid ceil . “ forc politician continu enter contract privat compani perform task , even still uncertain whether happen . contract obvious free tear , ” say . `` critic forward -look process , fact , also politician set us fail like , releas rein let play disast slow motion . ''",
,2024-08-23 00:00:00,Havne udvides uden fakta om miljøpåvirkning: »Det er meget ærgerligt«,Ingeniøren,Link,"danish port get bigger bigger , real environment impact mani port extens uncertain . solut alreadi avail , research point . way around danish coast , danish port rapid develop . ptx adventur , co2 captur import increas requir larger port . port built denmark , often lack illumin consequ . lack illumin environment damag result clap influenc mussel farm point environment assess port extens aarhu , caus project encount land plank complaint board may put thick line need thorough environment assess board reject aarhu municip 's local plan thu slow larg expans port aarhu . municip end becom runway man , precis inadequ environment assess , ultim caus board appeal pull plug project . project subsequ drop . crumpl architectur draw local plan recycl bin citi hall aarhu alon testimoni extens environment impact port expans . accord number research ecotech spoken , fallibl environment assess port aarhu one seri careless environment assess port project . citi smile dream get new , larger waterfront . take expans harbor north zealand coastal town hornbæk , previous describ ecotech . consequ local wildlif becom clear . even though environment assess say construct work increas boat traffic well nois signific annex iv protect guinea pig , critic tell anoth stori . back scientist believ great neg impact local stock guinea pig . alreadi , life beaten surfac danish water oxygen deplet , birth shortag end -catch fish . way , port extens becom anoth violent press factor . list also add odens harbor , natur like two exampl becom stone shoe . kertemind municip close odens , plan process resum , despit mani unansw environment issu . extend list activ port expans project , suddenli becom long . 2017 , dansk industri estim period 2015 2020 , denmark would get five million m2 new port area . big power-to-x adventur north sea must anchor esbjerg , must equip . right north coast , hirtshal harbor must expand significantli abl fill role hotspot ship co2 storag sea level . sever tradit port citi , fredericia , vordingborg frederikshavn , also project approv danish transport agenc . one critic jesper andersen , head research norwegian institut water research oslo , niva . see port aarhu exampl trend consult engin ' calcul , take account sever differ environment factor affect - also call cumul effect . `` made data tool -base eia total effect , look clap raw materi recoveri , whatev els , would get complet differ conclus effect would much , much greater , '' say . despit mani , larg , plan port extens , realli know littl environment impact project , point jon c. svendsen , senior research dtu aqua . “ studi port may go get biolog effect , rel simpl studi . denmark , rare long -term effect port expans document . biolog effect presum occur year port expans construct overlook , exampl relat fish sea , ” say . sea play star role roman tragedi despit lack knowledg base , clear danish water press . port extens largest press factor - one mani . take nutrient , environment hazard substanc , fish , plant , sail , raw materi recoveri plu new press factor microplast , non-resid speci nois put togeth climat chang , realli bad pictur emerg state sea . english , call death thousand cut ( translat : death thousand stab ) , among thing , refer juliu caesar 's death , senat chang stick caesar back . singl senat could held respons emperor 's murder , port extens . still blood hand : “ done danish water . mani give blow punch . danish water get wors wors . even small wind farm small port expans pull condit neg direct , ” note jesper andersen , help investig press factor danish water . appear bleed stop tent : indic show natur environment condit 2030 2050 wors 2020 . accord jesper andersen , partli due insuffici use data tool -base method environment assess report port extens . hide overal environment effect plant . also know exactli - mani - knive mani port extens press back emperor . jon c. svendsen point lack scientif studi biodivers around port port extens newli construct port denmark . `` 's possibl effect pretti bad understand , '' say . instead , suggest thorough long -last post -port extens done result environment impact scientif . `` half year later , colon port wall thing finish . guess exist knowledg , document real world , guesswork , ” say . 'danish style ' prepar environment assess report , exampl , port extens , cumul effect often written 'danish style ' , know school time , explain jesper andersen . consult engin use mani word descript , number calcul . environment assess prepar , data tool suffici use elucid , exampl , nois , raw materi extract increas traffic affect sever year futur - also call cumul effect - point . “ realli assess cumul total effect project . 's unfortun , super good data right tool make calcul , ” say . “ fact make singl port expans artifici island somewher goe big pictur . take sum port extens , bridg connect , energi island wind park like , huge impact come top shit , primarili larg area -intens profess alreadi , ” say jesper andersen refer agricultur press factor . mani tool data consult engin could use alreadi publicli avail , exampl , research project økomar , jesper andersen co -author . use tool -base calcul cumul effect , accord jesper andersen , would also possibl calcul requir size natur restor compens natur damag natur plant . calcul could made half year , believ . monkey live author associ consult engin ( free ) want interview . “ free , noth specif data method member compani use work eia . 's compani , ” associ write respons . time , associ refer debat post zealand news last year , director associ defend qualiti environment assess , exampl , construct lynetteholmen . director henrik garver refer post cours consequ exclud one alway set 'worst-cas scenario ' . end , author need assess approv whether environment assess order . consult engin compani dhi , make environment assess , see opportun environment survey futur strengthen 's infrastructur project tender criteria chang , write engineer/ecotech . » conduct sever studi cumul environment effect germani usa also begin see grow demand among danish custom . doubt case environment studi danish infrastructur project could also strengthen data -support illumin cumul effect . howev , requir tender criteria price , ” say nichola grunnet , vice presid marin & coastal busi - nordic & central europ dhi written respons . life come harbor ? jon c. svendsen , togeth research eu-fund project bring biodivers back port water . must done simpl optim spun wall , understand import spun wall , import understand life cycl differ fish speci . mani fish speci , tini fish need place hide . ideal hide place fish speci mussel reef , stone reef eelgrass shallow area 3-4 meter . eelgrass mussel reef declin mani place . similarli , stone fishermen remov million boulders-and thu stone reefs-from danish sea area least 100-200 year . connect port area , much low tide left , fish one point hit port wall water depth 3-4 meter . `` mean usual everyth els loss habitat build port , '' explain jon c. svendsen . idea ​​the project find design materi spun wall benefici biodivers current concret block . hope easier organ settl special spun wall thu benefit fish crab . preliminari result indic tendenc type 'mangrov seawal ' compar tradit spun wall . “ rel good result indic opportun someth . indic actual design port wall play role , ” say jon svendsen , point , howev , preliminari result .",
