Date,Title,Outlet,Content
2024-10-28 00:00:00,De tror ikke på energiøen,Bornholms Tidende,"Now Energiø Bornholm meets new resistance.

The think tank Kraka, with former spin doctor Peter Mogensen as director, recommends dropping the energy island. That's what TV2 Bornholm writes.

Kraka has generally opposed the project as they do not think it is profitable.

Now they have prepared a new, large analysis that allegedly shows they are right in their claim. According to Kraka, there is a MANKO of DKK 13.9 billion, which is necessary to make the project financially attractive to investors.

The current support limit of DKK 17.6 billion, set by the politicians, does not cover the expected support requirement of DKK 31.5 billion estimated by the Danish Energy Agency.

This means that income of up to DKK 103.9 billion is required for the project to become attractive without raising the support.

Drop the island or find £ 31 billion Kraka's analysis points out that without higher earnings than the estimated 87 billion kroner from electricity sales, the project will not be attractive to potential investors. If the project is implemented without further support, a 4 percent profit would require DKK 38.3 billion more than current expectations.

The think tank estimates that politicians are facing two options: Either drop Energiø Bornholm completely or raise the support ceiling to the DKK 31.5 billion that the Danish Energy Agency has assessed is necessary. If the support limit is raised, Denmark gets its energy island, but at a high price that was not part of the original plan. If the project is dropped, it will still result in a bill for breach of contract, as Energiø Bornholm is offered as several separate sub -projects, some of which may already be concluded when the decision is made."
2024-10-28 00:00:00,Socialdemokratisk symbolpolitik,Bornholms Tidende,"The writer is not impressed by the Social Democratic energy and environmental policy.

I can say nothing but that Claus Larsen Jensen is a good Social Democrat who backs up steel for his party's purpose paragraphs, here generally applicable energy and the environment.

Oh, so environmentally friendly.

But if you look at the social democratic environmental projects in recent years, one cannot conclude anything other than that most people consist of a pure symbolic policy that has never been well thought out from the start! Social Democratic projects.

Rønne Banke. These were two parks at 200MW. It was then dropped down to 50 MW to adapt to the capacity to the Swedish cable.

Later was so completely canceled by Dan Jørgensen for not being socially sustainable.

Bornholm's offshore wind is blocked. It happened on the basis of alleged eurgers. The rules were not at all as the government claimed to stop the project.

Energiø North Sea is paused.

Energiø Bornholm is an economic disaster - the sages warn of Energiø Bornholm Brine pipe to Germany is exposed for three years.

In all these symbolic projects, local politicians and business people go into self -swinging and spend time and finances on something that could have been better used.

Hypnotized one must be powerful party-hypnotized and be historical and real-life to comment steeled about what the government has agreed."
2024-10-30 00:00:00,Ny analyse: God løsning at koble Bornholm på energiøen,Bornholms Tidende,"Energinet expects a socio -economic saving of about a billion kroner over 40 years.

It is both technically possible and a good solution purely socio -economic to connect Bornholm's electricity grid on the energy island's cables. It shows a new analysis from the State Energinet. The analysis has just been sent to the Minister of Climate, Energy and Supply, which will give green light.

- We can understand that the Bornholmers want to reap the benefits that the energy island brings. Both in relation to the consumption and the production of green electricity on the island. Therefore, I am pleased that our analysis shows that it is actually technically possible and is even a good solution if we look at the purely socio -economic, says Hanne Storm Eldlefsen of Energinet in a press release.

She is the director of mega projects Development, which is responsible, among other things, for energy islands.

Never tried until today Bornholm is connected to the Zealand electricity grid via the search cable to Sweden. If the Bornholm electricity grid is connected to the energy island's cables, costs for supply via the submarine cable can be saved away. According to Energinet, the socio -economic savings are expected to be about a billion kroner over 40 years.

The analysis also shows that the Bornholmers get relatively stable electricity prices by connecting to the energy island, says Energinet, and that there is room for further green electricity generation.

It has never been tried before to connect a local electricity grid on an energy island. That is why Energinet has had to think in new lanes.

- It has not been done before that a small consumption area has been linked to a large production unit such as Energiø Bornholm. We have therefore developed a new technical solution to ensure that we do not overload the electricity grid so that Bornholm continues to have power in the outlet, says project manager for Energiø Bornholm Kim Søgaard Mikkelsen.

New political position Energinet's analysis is part of a business case for connecting Bornholm Elnet to Energiø Bornholm's Elinfrastructure. It has just been sent for political approval in the Ministry of Climate, Energy and Supply.

The decision on the connection of Bornholm Elnet to Energiø Bornholm is awaiting a new political position on Energiø Bornholm and tenders on the offshore wind farms, which will send green power to the energy island, says Energinet."
2024-10-30 00:00:00,Nej til energiø med skattekroner vækker undren,Bornholms Tidende,"Another think tank will drop Energiø Bornholm. The director of Baltic Energy Island does not understand the argument.

Should it make sense to make an energy island, it must be done for private kroner.

Without grants from the taxpayer. It is the message from CEPOS that has just published an analysis with recommendations on green energy.

The think tank comes with some suggestions on how offshore wind can be a win for society. But according to the CEPOS analysis manager, Energiø Bornholm is not a project that will make sense.

- If you can't make a profit on it, it shouldn't be implemented. And that doesn't indicate that at the moment, says research manager Otto Brøns-Petersen.

Basically, it's all about the Treasury.

If energy islands or other offshore wind projects are to be built, business must be able to see an interest in it.

- The risk should not be carried by taxpayers.

It should be worn by the market players.

Send the project in tender instead and let the basic rate case the state, he says. How would you send the project in tender when a political agreement has already been made? - If there are no private investors who want to join, you should not build the energy island, says Otto Brøns-Petersen.

How can it be possible in relation to the current agreement that suddenly the financing and ownership of the entire project must be changed? - Private players will not take exactly that project, so much indicates that the project cannot run around, as the market looks right now, says the CEPOS analysis manager.

Should the plans for Energiø Bornholm in CEPO's opinion be dropped, or should you work with them? - When you set it up that way, I think Energiø Bornholm should be dropped, he says.

It is not just Vind Cepos thus stands in line with the think tank Kraka that has been strongly critical of the energy island. According to Kraka, Energiø Bornholm will cost taxpayers DKK 31.5 billion based on figures from the Danish Energy Agency.

Director of Baltic Energy Bornholm, Søren Møller Christensen, wonders both CEPOS ""and Kraka's argument.

- Cepos sees Energiø Bornholm as a regular offshore wind park. But the project is far more complex - it is an advanced infrastructure. We are facing a project that in the long term can connect Denmark to Germany and Poland. This expansion of the electricity grid makes us less dependent on energy sources outside the EU and strengthens both security of supply and economy, he says.

Søren Møller Christensen compares the energy island's situation with the upcoming motorway project in North Jutland, where a third connection will be established over the Limfjord. It costs nine billion kroner and gives no direct state income as no user payment has been added to use the connection.

- Energiø Bornholm is an infrastructure project, just like when building a connection over the Limfjord. It costs something to build it and does not give direct big winnings back to the project. One would never consider letting the Limfjord connection depend on whether it could be financed as a private project. There are some socially beneficial purposes that require investment in the longer term, says Søren Møller Christensen.

Only old figures director of Baltic Energy Island also does not think that Kraka's arguments for lowering the energy island plans down in the Baltic Sea holding water.

- The discussion is based on old figures from May 2023, but it is far from all factors that are included. New figures have come from Energinet and they will create updated calculations that give a more accurate picture. Concluding outdated data does not give a realistic assessment of the project. Many factors such as electricity prices and energy needs are constantly evolving, and it makes sense to base a decision on the most accurate figures, rather than relating to an outdated analysis, says Søren Møller Christensen.

The municipal council on Bornholm has, after a little wobble in the ranks, decided to continue with plans for a business park in connection with the energy island. Søren Møller Christensen believes this is also an additional factor that plays a role.

- Energiø Bornholm will create business effects on Bornholm, open up hydrogen production and promote business development.

The project attracts large companies that see the potential of the future energy solutions.

This is far more than just wind turbines in the sea, he says.

Bornholm Tidende has been in contact with Energinet. It is not possible to inform when they are ready with a new report on Energiø Bornholm."
2024-10-30 00:00:00,Fra solskinsø til energiø,Bornholms Tidende,"There will be major challenges!

The Law on Energy Islands provides increased opportunities to override natural values ​​where they stand in the way of industry needs.

For example, read Knud Andersen's excellent post in the Journal of October 18. The only need for cable conduct between industrial plants will be enough for industrial construction to spread throughout the island - industrial sensible decisions.

We already know about situations.

Can it be bounded? For example, how should the giant battery on Jydegårdsvej could be linked to an energy island in South Bornholm? Can an energy island be bounded at all? How should we believe that the island's nature is adequately protected under the Energy Islands law? Should our politicians - according to the majority's politically unworthy fox cake - decide to bid on areas for an energy island, then we and the local plans must ensure that the industrial lobby stays completely within the disgusting industrial park.

But it is hardly easy!"
2024-10-31 00:00:00,Energiøen er mere end en forretning,Bornholms Tidende,"Bornholm needs the green infrastructure of the future for both the climate and the sake of growth. The energy island is not just a number of wind turbines in the sea, but an ambitious project that can strengthen security of supply and green energy supply throughout Europe, while Bornholm and Denmark win a position as a leader in one of the future energy technology.

Energiø Bornholm is a rare opportunity to put Bornholm in a unique position. When CEPOS ""Head of Analysis concludes that the energy island must lapse, if it does not make a profit on current market conditions, it is too narrowly intended. Cepos disregards the crucial perspective: Energy Island is an investment in the future, and society's gains extend far beyond that Immediate budget. when the climate challenges first bite.

It is clear that Energiø Bornholm can become an economic springboard for Bornholm, but also for Danish technology and innovation power.

The energy island's opportunities to attract new technology and industries in energy are great, and this is precisely a unique chance of creating value - not just for the individual investor but for society. The visionary projects such as the Beck Pack, Hasle Refractories and Jensen's successful inventions could grow right here, where Bornholm had a strong fishing industry.

If Bornholm becomes a hub in green innovation, we can repeat the successes and inspire and attract enterprising entrepreneurs.

Business and politicians' support is necessary for Bornholm to move towards an international leadership position.

We must see the energy island as more than a traditional investment and instead as the largest business adventure Bornholm has seen in this millennium. As a green gathering point in the energy landscape, the energy island opens the doors to hydrogen production and highly specialized business areas that can strengthen the entire green business community. By creating collaboration with global players in the green energy market, we can ensure that Danish and Bornholm solutions become part of the green economy of the future. Just as Bornholm can become a wind turbine hub for the entire Baltic Sea offshore wind farms.

If we, as a society, only evaluate the energy island based on CEPOS ""short -term analyzes, we overlook the opportunities that are in both technology and green growth. Energiø Bornholm is infrastructure of the same importance as bridges and highways, and it is a necessary piece in the green Change that we have a global responsibility to implement. In addition to profit and budgets and into a new era of the climate, the energy and our business community."
2024-10-31 00:00:00,Nye beregninger for energiøens fremtid,Bornholms Tidende,"Energinet now feeds the climate minister with fresh numbers and looks forward to hearing the overall political assessment. Energiø.

The storm of the energy island can get a new wind direction in the coming time. The latest criticism of the entire economy behind the project is primarily based on calculations from the Danish Energy Agency in May 2023, and now the total figures for the entire project are updated.

Energinet received new prices and delivery times for the tenders on September 3. Those figures must contribute to the overall economy of the project, because there has been a lot in the area since May 2022, when Energinet provided the calculations for their part of the energy island project.

- We have been out asking in the market what things cost and when they can be delivered.

As you know, there have been rising prices and inflation, and there are also concrete delivery times. We hand over to the minister and then he can treat it again, which is common practice, says Hanne Storm Edlefsen, director of mega projects Development in Energinet.

Rising prices for building something are bad, but rising electricity prices are good. So in relation to the economy of Energiø Bornholm. But one is the very economy of the project that can be measured, something else is the social gains that are not so easy to measure. This is explained by Hanne Storm Edlefsen and hopes that the latter will be weighted when politicians have to decide the future of the energy island.

- It is also about security policy issues and security of supply - both locally in Denmark and Germany and possibly also Poland if they want to be linked later, she says, citing other conditions that, in her opinion, should also weigh heavily in relation to the value of the project, even if It may not necessarily be measured on the calculator from day one.

- There is also the climate question about decarbonization - both in Denmark and Europe, the possibilities of expanding to other countries, and potential support from the EU. This is also the first energy island to be built, and the experience will be used in connection with upcoming, says Hanne Storm Eldlefsen.

Germans with many cables Now they need to chew on the new figures over in the ministry.

The mega project director from Energinet hopes the minister is ready with some calculations before the turn of the year, and not least there will be a political decision within the same period. Energinet needs to know where they are before signing supplier contracts. If the energy island project is to continue as planned.

- We need to sign contracts at the beginning of February. It's about the two big tenders; Namely, the cable between Bornholm and Zealand and the station on Bornholm, explains Hanne Storm Edlefsen.

In Germany, the cable partner is the company 50Hertz. It was formerly called Vattenfall and is a very large player in power transport.

50Hertz owns a total of 10,600 kilometers of cables around the country. There are about 100 kilometers between Bornholm and Germany. Just to put it in relief.

- The Germans have ordered their cable, we haven't yet. The Germans had to make a larger purchase of cables some time ago, and there they chose to order a large pile of cables. Part of the pile is for the Bornholm project if the project turns into something. NKT will deliver them to the Germans, says Hanne Storm Eldlefsen.

We keep an eye on them The Think Tank Kraka Economics has for a long time been an arg a critic of the entire Energiø Bornholm project. It has stated that the economy is not at all based on a number of calculations of figures from the Danish Energy Agency. Those numbers are from May 2023.

The latest major criticism came in August 21, 2024, when the think tank released a longer report entitled a financial disaster in slow motion.

On October 24, 2024, Kraka Economics published the note that there is no bid for Energiø Bornholm based on a report from the Danish Energy Agency published 18/10 2023, which Kraka performs, the most recently published figures are.

Kraka Economics had not heard that the Ministry of Climate, Energy and Supply is going to count on the data that Energinet has received on September 3 this year.

- To the extent that new figures are emerging, we will keep an eye on them and primarily the social economy in it. We can only comment on the analyzes that are now, but there are relatively far up to the balance in the calculations that are publicly known now, says Frederik Læsøe Nielsen, senior economist at Kraka Economics.

It annoys professor at the Department of Sustainability and Planning at Aalborg University, Brian Vad Mathiesen, that Kraka Economics has just sent out another critical note on Energiø Bornholm.

- It's a party post. There is nothing new in what is coming. It will dress the debate to relate to the new numbers that are coming, he says.

Bornholm Tidende has asked climate,- the Ministry of Supply and Energy, whether it will come up with a time estimate for the next step in the process.

- The Ministry has no further added to adding at this time for the sake of Energinet's ongoing tenders, the ministry said in an email."
2024-11-01 00:00:00,Vi skal ikke være dikkende lammehaler!,Bornholms Tidende,"We need to make demands on the energy island.

You can have many opinions about Energiø Bornholm.

Right now, all the big Bornholm guns are out in a tribute campaign for the energy island's fantastic opportunities for industrial adventures and the like.

You can then believe that or not, because no one knows if the fantastic opportunities are there or what they are. Maybe something is coming in five-10 years that can save Bornholm from the abyss.

So far, it is a high level of guesses - nothing concrete.


What is concrete?

More specifically, the ordinary Bornholmer gets nothing out of the energy island. We are struggling with Denmark's highest electricity prices, and that does not change with the energy island - on the contrary.

After all, the municipal council has been asked for a meeting with government and the parliament half a year ago to get something done about electricity prices. If and when the meeting comes, it will be obvious to demand a consideration to add large land areas to the energy island - something for something.


We need to make demands!

For the time being, the municipal council has been super -satisfied with the fact that the Energy Island - Marketers, and has nothing concrete to get a consideration from the state, which is completely incomprehensible to the fact that the Bornholmers and business continue to struggle with the Danish record in electricity prices.

Of course, Bornholm must make demands in return for the energy island. It is quite obvious to have something done about the Bornholm electricity prices - for example, demanding that the Bornholm electricity prices come down to the national average.

No one believes in earnest that Trefor - or for that matter Beof - will contribute to it. But the government and the Folketing can, if otherwise the will be present, regulate the Bornholm electricity prices down to an acceptable level through the electricity tax, which is one of the very large items on the electricity bill for the individual consumer.

It is time that Bornholm stops behaving as a dick lamb tails in relation to the energy island and begins to make demands."
2024-11-06 00:00:00,Energiøen hænger på kablerne til Sjælland,Bornholms Tidende,"The economy of Energiø Bornholm can be improved by DKK 22 billion by not drawing cables to Zealand. It has led to the idea of ​​dropping the Zealand cables. But now Baltic Energy Island warns that such a plan will also be to break Denmark's agreement with Germany and lead to the application for up to five billion kroner from the EU to be withdrawn.

Energiø Bornholm may need up to DKK 31.5 billion in public support.

Nearly DKK 14 billion more than the public subsidy, which all the parties of the Folketing except DF have declared ready to shoot in the energy island.

This has prompted, among others, professor of energy planning Brian Vad Mathiesen from Aalborg University to speak to think of the energy island in a different way that will cost less money.

For example, by cutting the cable connection from Energiø to Zealand out of the project.

The cables for the Zealand electricity grid will cost about DKK 22 billion. According to the Ministry of Climate, Energy and Supply, this is the price of constructing cables over the 209 kilometers that will be needed.

However, dropping the cables to Zealand will also hurt other parts of the work with Energiø Bornholm, writes the Bornholm -based consortium Baltic Energy Island (BEI) in a new note. Other parts of the effort to finance Energiø Bornholm will also be damaged by the cables to Zealand. For example, it will be necessary to withdraw the application for up to five billion kroner in support from the EU back.

Initially, it must be emphasized that a removal of the connection to DK2 (Eastern Denmark) will change the project to an extent that will break with the intergovernmental agreement with Germany, demand a cancellation of Energinets and 50 Hertz's ongoing supply of stations and cables and mean, The fact that the project must withdraw the recently submitted billion dancing search for funds from the EU, says the memorandum from Baltic Energy Island's director Søren Møller Christensen.

Removing the connection to DK2 will therefore have great foreign policy and economic significance as well as result in a significant delay, he continues.

Bei goes so far as to write that Denmark will not get any significant value out of Energiø Bornholm if the cables to Zealand do not become part of the project.

Without a connection to DK2, the offshore wind fields will potentially be developed as traditional radial offshore wind, which is only linked to Germany. In addition to any revenue from tenders, Denmark will not achieve any of the many effects that the current project contains in the form of, among other things, security of supply, contributions to the redemption of RE-targets and innovation boundaries for the Danish business community on energy islands, writes Søren Møller Christensen in Bei ""'s new note.

The companies in the Bei Consortium are Rønne Harbor, Beof, Offshore Center Bornholm, Technical University of Denmark, Ørsted, Siemens Gamesa and Copenhagen Infrastructure Partners. The regional municipality is also participating.

Bei ""s President is Beof Director Claus M.

Andersen.

Much will be lost to writing the cables to Zealand out of the plans for Energiø Bornholm was first brought up by Professor Brian Vad Mathiesen almost a month ago.

- The poor economy of the energy island is not due to the wind turbines. This is due to the system setup that has been assumed so far. If you rethink that setup, the project economy will also improve. For example, by minimizing the amount of cables and by considering a local power to-x production, he said to the Journal on October 8.

- The point that it costs a lot when you want to cable so far is right.

But if you had chosen another design where you were connected to Sweden or Poland, then you might have reduced the price, Brian Vad Mathiesen said the same day to TV2/ Bornholm.

The bei now estimates that the chance of billionaire from the EU will be reduced, just as any EU support will certainly be delayed.

Without a connection to DK2, the project will lose its status as a project of common interest and thus the opportunity to get up to DKK 5 billion from the EU. (...) It will only be possible to apply again in two years, where the chance of obtaining a grant will be limited, as other similar projects will be matured in the meantime, the memo of Baltic Energy Island states.

- In the EU you are really concerned that this project is successful. You are very busy creating the opportunity to send an excess of green power from Northern Europe down to southern Europe, where you have too little green power. And there is energy islands just a key technology, says Søren Møller Christensen.

Removing the connection to Zealand will also, according to Bei's new note, lead the Danish-German agreement on Energiø Bornholm into uncertainty.

The current intergovernmental agreement with Germany is based on the project having a connection to DK2 of 1.2 Gigawatt.

Therefore, if the connection is abandoned or changed to DK2, a renegotiation of the agreement will be necessary. Germany's approach to a renegotiation is unknown, and a renegotiation will certainly lead to a significant delay in the project. Without cables between Energiø Bornholm and the Zealand Elnet, Energiø Bornholm will, according to BEI, not be an energy island at all. To be it requires two energy markets to be linked.

Without a connection to DK2, Energiø Bornholm will not be an energy island, as there will no longer be a linking of DK2 and Germany, it is also stated in Bei's new note."
2024-11-06 00:00:00,Endnu en ekstraregning til energiøen,Bornholms Tidende,"The Minister of Climate has provided a negative response about the economy to a contracting partner. 25 øre more, and then we slip, it sounds from another party.

The electricity rises are rising. It is not good for the economy of Energiø Bornholm project.

And now the Minister of Climate, Energy and Supply, Lars Aagaard (M), can hear the new saber rass from two of the parties that help to doubt the future of the energy island.

One of the parties has already taken the handle and placed the boot snap in the doorway.

More on that later.

It is the Exchange that brings the story of the rising Electricity's consequences. The information comes from an answer that Lars Aagaard has sent to the Conservative Energy Mayor, Dina Raabjerg. And she doesn't think of the answer Lars Agaard has sent her.

- It makes the business case in the energy island worse in general. And that also means that the need for support is getting bigger, she tells Børsen.

However, Lars Agaard is not willing to paint anything on the wall in relation to the future of the energy island.

- It is, like all other discussions about Energiø Bornholm, something I bring with the agreement circle when and if it becomes relevant, the minister writes to the Exchange.

Not final figures Right now, it is uncertain what the overall financial consequences of the rising electricity tariffs will mean for the economy of the project.

In his response to Dina Raabjerg, the Minister writes that he assumes that one should budget with a tariff of 1.15 øre per year. kilowatt opposite the original estimate of 0.9 øre.

- It will have a negative impact on the overall estimated support requirement for Energiø Bornholm, which is still run primarily by the cost of infrastructure, the answer to the conservative energy mayor says. At the same time, he states that the figures are not final and awaiting approval from the Supply Authority. Nor has a total estimate of the total expected price increase in the minister's response to the conservative rapporteur.

It has long been announced that the economy of Energiø Bornholm does not look quite as healthy as the birth of the idea. The politicians initially allocated DKK 17.6 billion in establishment costs. Now it seems that the energy island can be up to twice as expensive as first assumed.

It was not the Danish People's Party that the bill appeared to rise to such an extent. Party chairman Morten Messerschmidt took his good suit and went out of the settlement circle.

Both the Liberal Alliance and Conservatives are considering considering the same way, and especially the former is lurking after finding a definitive argument for being able to say goodbye and thanks to the deal. So while the probable tariff increases do not constitute the potentially largest extra load on the total economy of the project, a little bit of a thread has been taken out of the thread that the energy island hangs in when the conciliation parties will finally decide its fate later in the year.

Not a bent 25 øre Liberal Alliance tells the Exchange that the party does not want to come up with more funding and that in that case it will not be with their mandates, the project becomes something.

I just have to make sure I understand this right. Will they say that you are leaving the energy island agreement if it becomes only 25 cents more expensive than what is originally set aside to implement the project Energiø Bornholm? - Yes, that is correct, says climate and energy mayor Steffen Frølund, to Journal.

The Conservatives are not so bombastic in their announcement.

Is there any ceiling on how much expenses have to rise before you want to leave the agreement? - No. We cannot cancel any ceiling. We can say the same as before that we cannot join if it is significantly more expensive, says energy mayor Dina Raabjerg to the Journal. What can mean significantly more expensive. Is it millions, one -digit billion amounts, double -digit billions, or can't you get a little closer at all? - No. We can't get closer.

If we are to deviate from the $ 17.6 billion, it requires a discussion in our group. And we don't take it without specific numbers on the table, she says.

It will be a breach of the Agreement Energiø Bornholm is an agreement concluded in 2020 across the Social Democracy, the Left, the Socialist People's Party, the Liberal Alliance, the Conservative People's Party, the Unity List, the Radical Left, the Danish People's Party and the Alternative.

Since then, the party emerged the moderates.

When they were elected in 2022 and joined government, they also joined the energy island agreement. Despite various party hopping, there are still 147 seats behind the agreement; Even after the Danish People's Party earlier this year said goodbye and thank you. So if the Liberal Alliance's 15 mandates leave the deal and the 10 conservatives are dragging the same way, it can be counted at 122, which is something more than the 90 mandates required to have a majority. But the Liberal Alliance thinks will not be good style.

- If we leave the agreement on Energiø Bornholm, there are two options. Either Lars Aagaard continues anyway, and then he breaks the deal, or they can stop the project and keep the deal, says Steffen Frølund. However, there is nothing that forces the remaining parties to subscribe to that attitude."
2024-11-06 00:00:00,Fra skolebænk til energiø,Bornholms Tidende,"Comment - Future Education at Bornholm.

Bornholm stands at an exciting crossroads, and with the establishment of the energy island we have a unique opportunity to create new, meaningful jobs here on the island - and at the same time give our young people the knowledge and skills needed to seize the future.

But the question is whether we will also do the necessary thing to ensure that Bornholm can keep up with the development? The government's new educational reform can become a key to this if we manage to think visionary and adapt our education to the special needs and potentials we already have here on the island.


New skills

Energiø Bornholm is not only a green investment, but in particular a project that creates demand for everything from technical labor to engineers and IT people, but also on a formation and dissemination perspective that calls for broad competencies.

We have the opportunity to shape our education so that they can purposefully dress the young Bornholmers for these particular challenges. If we can then create a prayer connection between the broad competencies that the energy projects demand, and the opportunities we offer on Campus Bornholm, then we can equip our young people for the future labor market. However, it requires that we dare to think education in a new way and that we focus on both the practical and the academic skills.

If Energiø Bornholm is to succeed, then we must both attract new businesses and develop our own talents. We need educational offerings that unite theory and practice and that contain everything from green technology and sustainability, technical skills, education and dissemination - to support the development of energy island.

Campus Bornholm can play a key role here, but it requires that we as a community stand together to secure resources and support. For our young people have to build their future here on the island, then they must also see the way to a realistic and meaningful career.


The key is local cooperation

Campus Bornholm and Business can together create a basis where our young people gain concrete experience and can develop the skills that energy projects require.

Collaboration becomes crucial, and if we are to get the most out of the energy island, then we as an educational institution must have flexibility to adapt our offerings.

The energy island could be the case where young people are given the opportunity to test theory and gain insight into the reality they enter. The question is whether we can be allowed to realize that potential and whether Bornholm will support that effort , it takes.

Uncertainty? For many young people in Bornholm, the future may seem uncertain, and it can be tempting to search away for education and career in the larger cities.

But with Energiø Bornholm we can turn this trend and show the young people that there are opportunities here on the island, which also contains the future education and jobs in the green transition.

In order for them to benefit from the new opportunities, we must offer programs that match the need for both academic and practical skills. If the young people are to see a future here, it requires us to adapt the education to both their and Bornholm needs.


Unique chance

Energiø Bornholm represents more than a green transition - it is also a unique chance to create lasting opportunities and development for Bornholm.

But it requires that we dare to make a choice and invest in our young people and their education.

By tying the ambitions of the reform together with Bornholm's needs, we can show the rest of Denmark that we can bridge the gap between local development and the green future.

Let's take this step together so we can create a Bornholm where young people want to stay and return to, to contribute to the island's sustainable future."
2024-11-07 00:00:00,Finn er nabo til landanlægget: 90 procent af vores snak handler om energiøen nu,Bornholms Tidende,"For the Bornholm Museum, Wednesday was a great day in which the museum presented the remains of 100 prehistoric houses at Energiø Bornholm's land facility. For Finn Folkjær, it was another day when the excavators worked right next to his house, which he does not yet know how long he can stay in.

What do you think about the archaeological excavations that are going on right here outside your window? - It's fine enough if the archaeologists can get something out of it. When it should be.

- It's the wait that affects us most out here. Now it is three years ago that we were told that there should be a land plant here. But it's not so long ago that my neighbor and I were told that our houses will be bought if the energy island turns into something.

- But we don't know anything, and you can't go out and buy a new house if you don't have any money in your pocket.

What is the situation around your house? - There have just been two real estate agents to assess the value of the house. They were here with Energinet.

- The price is okay, although I might have gotten a little more for it.

If I had to sell it on ordinary terms, I would paint it and put the six new won in which I have standing. But you don't bother now.

- But the house is worth more to me to live in than the price I can get for it now. Is it also your soil that will be dug in now? - No. The land here has belonged to my property once, but Lille Bakkegård bought the land many years ago. So I only have these 1,400 square meters now.

How is your family on the influence of the situation? - I have kids on the other side of the water.

They come home for Christmas because they think it might be the last time they can spend Christmas out here.

Energinet said well enough yesterday that we might expect to have one Christmas more beyond this one.

- They also said they should not start building until 2026. But the first thing they have to build will be a big way to get it all out here.

What has the situation around the land plant done to your area out here? - We have a really good neighborhood, and we make road parties far into the periphery Hefra. But now all our talk is about Energinet, Energinet, Energinet.

- My wife sometimes sits crying with the neighboring wives, and now 90 percent of our talk is about the energy island and what we need to do. - There are also some who do not get their houses bought up. So for them, there is also the uncertainty about how much it is going to pig and noise. It is tricky to have to sit and talk about.

What do you plan to do when you are going away from here? - I don't know, and it's also hard to take the position for as long as it's unknown.

- I would rather stay here and enjoy myself here, where I go and make cars and motorcycles.

But I might move a little closer to Rønne.


Finn Folkjær

67 years, neighbor to Energiø Bornholm's land facility Pensioner trained Smith previously employed at Ole Almeborg A/S and Jensen Denmark born in Svaneke, raised in Knudsker"
2024-11-07 00:00:00,Stolt af vores historie - og blikket for fremtiden,Bornholms Tidende,"When Bornholm builds new, we build on the past. Let's be proud of our commitment to history and the great knowledge we find and preserve for posterity.

It is not every day that we at Bornholm can witness an archaeological treasure chest so rich in traces of the past that it can give a historical overview of the Stone Age to the Middle Ages.

The extensive archaeological work at Energiø Bornholm's land facility southwest of Aakirkeby shows how strong we as a society protect our cultural roots before we put the bucket in the ground and build in the future.

When the Bornholm Museum with an upcoming team of 30 archaeologists opens the Earth and uncovers settlements, plots and objects that can tell about the life of the Bornholm ancestors, they do more than uncover ruins and dusty objects. They create a strong foundation for our own identity. Each new find adds a piece to the big puzzle that Bornholm's history constitutes, and the archaeologists' discoveries show a complex development pattern and settlements that over time can give us new insight into how many people lived on Bornholm for millennia.

This work does not only strengthen our cultural history. It is also an important part of the formation of future generations. The story lies here under our feet, and every time we unveil it, we give ourselves and our children a deeper perspective on our past. Bornholm Museum has already uncovered 30 settlements and traces of over 100 plots - a truly unique picture of human activity on the island during all periods of history. These data can help archaeologists to form a picture of the island's settlement development and bring Bornholm forward as one of Denmark's most important areas for development archaeological studies.

There is good reason why we prioritize this historical mapping.

Our deep respect for the story means that we dare to draw parallels between the development of the past and today. That we can build new with a deep understanding of what came before makes Bornholm an example in responsible construction and community planning. It is the kind of foresight that makes our island more than a temporary home - we are not only looking forward to the financial gain from an energy island, but also towards the long -term values ​​of culture and formation.

Of course, it requires both time and resources, and the work has only begun. But with the great societal support and Bornholm Museum's dedication to the project, we will be able to make a unique contribution to Danish history. Once we turn on the energy island's first bulb, we can do so with the pride that we have laid the new on top of a solid foundation of respect for the past."
